230	1.0000e-03		2.6361		0.80205		2.6822		0.78907		3.6236		0.80484
235	1.0000e-03		2.8410		0.78432		2.7985		0.77945		3.6223		0.80009
240	1.0000e-03		2.4485		0.82415		2.5507		0.80197		3.6707		0.81162
245	1.0000e-03		2.5642		0.82523		2.6387		0.79338		3.8827		0.80551
250	1.0000e-03		2.4051		0.80760		2.8194		0.78311		3.7665		0.79889
255	1.0000e-03		2.1164		0.83191		2.6270		0.79479		3.5474		0.80894
260	1.0000e-03		2.2467		0.81014		2.6266		0.79081		3.5943		0.80654
265	1.0000e-03		2.3655		0.82680		2.7230		0.79130		3.6038		0.80899
270	1.0000e-04		2.6029		0.80064		2.7281		0.78651		3.7116		0.80378
275	1.0000e-04		2.7331		0.82336		2.8453		0.78153		3.8058		0.80128
280	1.0000e-04		2.2601		0.81710		2.7947		0.78485		3.9399		0.80030
285	1.0000e-04		2.3072		0.80521		2.7122		0.78929		3.8312		0.80156
290	1.0000e-04		2.0947		0.79517		2.8605		0.78058		3.8200		0.79687
295	1.0000e-04		2.4879		0.81116		2.6911		0.78737		3.6825		0.80755
300	1.0000e-04		2.5088		0.81543		2.6189		0.79074		3.8427		0.80296
305	1.0000e-04		2.0502		0.82742		2.6287		0.79135		3.9179		0.80179
310	1.0000e-04		2.1529		0.82143		2.6593		0.78791		3.7846		0.80290
315	1.0000e-04		2.0498		0.81611		2.7421		0.78595		3.9455		0.79940
320	1.0000e-04		2.1555		0.82956		2.6518		0.78978		3.8418		0.80339
325	1.0000e-05		2.3854		0.82134		2.7239		0.78702		3.8017		0.80428
330	1.0000e-05		2.2397		0.80566		2.7287		0.78607		3.9069		0.79973
335	1.0000e-05		2.2890		0.81150		2.6876		0.78834		3.9133		0.80311
340	1.0000e-05		2.0887		0.80267		2.7746		0.78399		3.8642		0.79976
345	1.0000e-05		2.2227		0.83247		2.6960		0.78764		3.7736		0.80453
350	1.0000e-05		1.9749		0.81467		2.6392		0.79169		3.8482		0.80555
355	1.0000e-05		2.2796		0.79690		2.8379		0.78152		3.8981		0.79952
360	1.0000e-05		2.1703		0.83166		2.6868		0.78887		3.9036		0.80409
365	1.0000e-05		2.5116		0.82894		2.5988		0.79245		3.8014		0.80620
370	1.0000e-05		2.0751		0.83264		2.5460		0.79594		3.9249		0.80582
375	1.0000e-05		2.1697		0.82019		2.7140		0.78563		3.7613		0.80233
380	1.0000e-06		2.4884		0.81887		2.6515		0.79019		3.8939		0.80132
385	1.0000e-06		2.3994		0.80579		2.6345		0.79175		3.9542		0.79996
390	1.0000e-06		2.2973		0.79762		2.7648		0.78529		4.0200		0.79870
395	1.0000e-06		2.0522		0.80891		2.6425		0.78985		3.8353		0.80441
400	1.0000e-06		2.4788		0.82064		2.8526		0.78075		3.9355		0.80011
405	1.0000e-06		2.1740		0.82024		2.7586		0.78529		4.0379		0.79777
410	1.0000e-06		2.4067		0.80019		2.5141		0.79800		3.9643		0.80296
415	1.0000e-06		2.4509		0.80583		2.6603		0.78959		3.9947		0.80155
420	1.0000e-06		2.2789		0.80619		2.6410		0.79428		4.0582		0.79847
425	1.0000e-06		2.0160		0.82740		2.6354		0.79217		3.8750		0.80126
430	1.0000e-06		2.0415		0.83048		2.5485		0.79331		3.7502		0.80705
435	1.0000e-07		2.0318		0.83635		2.6780		0.78924		3.9267		0.80263
440	1.0000e-07		2.3008		0.83184		2.6526		0.78886		3.8434		0.80394
445	1.0000e-07		2.1119		0.80930		2.6529		0.78823		3.8210		0.80365
450	1.0000e-07		2.1448		0.83609		2.6418		0.79166		4.0297		0.79775
455	1.0000e-07		1.8391		0.82376		2.5920		0.79366		4.1018		0.79651
460	1.0000e-07		2.8042		0.82982		2.6697		0.78989		3.8083		0.80601
465	1.0000e-07		2.2959		0.82281		2.6524		0.79012		3.8166		0.80408
470	1.0000e-07		2.4521		0.81767		2.5434		0.79519		3.8279		0.80652
475	1.0000e-07		1.9152		0.83389		2.5842		0.79418		3.8347		0.80728
480	1.0000e-07		2.2126		0.80438		2.8430		0.78095		3.9663		0.79725
485	1.0000e-07		2.0140		0.82207		2.6246		0.79173		3.9210		0.80197
490	1.0000e-08		2.1131		0.81979		2.7391		0.78530		4.0079		0.79672
495	1.0000e-08		2.0254		0.83113		2.7245		0.78747		3.9743		0.80196
500	1.0000e-08		2.5110		0.80298		2.6161		0.79178		3.7836		0.80713
505	1.0000e-08		2.3508		0.80929		2.6417		0.78985		3.7904		0.80582
510	1.0000e-08		2.3663		0.82389		2.5962		0.79271		3.9314		0.80286
515	1.0000e-08		2.0089		0.82472		2.6021		0.79327		3.9369		0.80397
520	1.0000e-08		2.5589		0.80123		2.5894		0.79592		3.9990		0.80158
525	1.0000e-08		2.3438		0.81150		2.6203		0.79265		3.9599		0.80041
530	1.0000e-08		2.5202		0.81698		2.6120		0.79213		3.9648		0.80106
535	1.0000e-08		2.3914		0.81428		2.6554		0.78991		3.8053		0.80588
540	1.0000e-08		2.6901		0.81507		2.6522		0.79170		4.0358		0.79940
545	1.0000e-08		2.7252		0.80131		2.6686		0.78931		3.8645		0.80072
550	1.0000e-08		2.0398		0.81926		2.8462		0.77984		3.8976		0.79928
555	1.0000e-08		2.0358		0.82801		2.8117		0.78343		3.8747		0.80159
560	1.0000e-08		1.8675		0.83219		2.8112		0.78173		3.8234		0.80023
565	1.0000e-08		2.4926		0.80501		2.6513		0.78982		3.7338		0.80622
570	1.0000e-08		2.9329		0.77842		2.8005		0.78555		4.0537		0.79382
575	1.0000e-08		2.0997		0.82549		2.7582		0.78506		3.8276		0.80152
580	1.0000e-08		2.2811		0.80677		2.6568		0.78949		3.7865		0.80527
585	1.0000e-08		2.0658		0.82315		2.6703		0.79128		4.0107		0.79997
590	1.0000e-08		2.3758		0.81008		2.6519		0.79033		3.9157		0.80102
595	1.0000e-08		2.0972		0.82046		2.5851		0.79459		3.8910		0.80722
600	1.0000e-08		2.3341		0.82903		2.8446		0.77981		3.8896		0.80007
605	1.0000e-08		2.7354		0.81947		2.6243		0.79056		3.8989		0.80303
610	1.0000e-08		2.2358		0.81246		2.6065		0.79314		3.8352		0.80635
615	1.0000e-08		2.1922		0.79511		2.6008		0.79269		3.9357		0.80341
620	1.0000e-08		2.1599		0.82811		2.6895		0.78636		3.7870		0.80406
625	1.0000e-08		1.9987		0.80789		2.6867		0.78660		3.8223		0.80204
630	1.0000e-08		1.9154		0.82327		2.6369		0.79150		3.9520		0.80138
635	1.0000e-08		1.9724		0.82484		2.9420		0.77512		3.8924		0.79644
640	1.0000e-08		2.2653		0.82956		2.9588		0.77641		3.9371		0.79644
645	1.0000e-08		2.4240		0.80182		2.6571		0.78969		3.8118		0.80371
650	1.0000e-08		2.1243		0.82244		2.6941		0.78970		3.9049		0.80119
655	1.0000e-08		2.1137		0.82717		2.6623		0.79153		3.9204		0.80034
660	1.0000e-08		2.2810		0.83064		2.6981		0.78843		3.8152		0.80474
665	1.0000e-08		2.3592		0.81704		2.6585		0.78941		3.9218		0.79932
670	1.0000e-08		2.2563		0.82660		2.9275		0.77571		3.8524		0.79712
675	1.0000e-08		2.9630		0.82851		2.6631		0.78859		3.8794		0.80327
680	1.0000e-08		2.2976		0.82545		2.6555		0.79131		4.0525		0.80153
685	1.0000e-08		2.2587		0.81998		2.5913		0.79468		4.0174		0.80112
690	1.0000e-08		1.9879		0.82873		2.6761		0.78931		3.9403		0.80162
695	1.0000e-08		2.4904		0.81225		2.7821		0.78227		3.8222		0.80077
700	1.0000e-08		2.0955		0.82667		2.8861		0.77795		3.8831		0.79851
705	1.0000e-08		2.2000		0.82588		2.7322		0.78559		3.8859		0.80075
710	1.0000e-08		2.7826		0.80713		2.5165		0.79876		4.0959		0.80112
715	1.0000e-08		1.9907		0.82591		2.6572		0.79084		3.9178		0.80347
720	1.0000e-08		2.4285		0.80647		2.7805		0.78407		3.9233		0.79864
725	1.0000e-08		2.1730		0.82392		2.5834		0.79411		3.8731		0.80514
730	1.0000e-08		1.8052		0.82524		2.7687		0.78426		3.9164		0.80136
735	1.0000e-08		2.3489		0.83611		2.6715		0.78912		3.8572		0.80469
740	1.0000e-08		2.1066		0.80806		2.5591		0.79462		3.7653		0.80870
745	1.0000e-08		2.2966		0.81045		2.7941		0.78375		3.8786		0.80179
750	1.0000e-08		1.8364		0.82550		2.7312		0.78636		3.9028		0.80104
755	1.0000e-08		2.3136		0.80551		2.7695		0.78523		3.9332		0.79582
760	1.0000e-08		2.1926		0.82488		2.7166		0.78551		3.8100		0.80407
765	1.0000e-08		2.3689		0.80314		2.6266		0.79266		4.0242		0.80089
770	1.0000e-08		2.4094		0.81134		2.6650		0.79077		3.8264		0.80630
775	1.0000e-08		2.1706		0.80539		2.8328		0.78142		3.8661		0.80022
780	1.0000e-08		1.8203		0.82804		2.7450		0.78571		3.7870		0.80289
785	1.0000e-08		2.0842		0.80947		2.6776		0.79000		3.8681		0.80205
790	1.0000e-08		2.5373		0.83299		2.6245		0.79457		4.1755		0.79424
795	1.0000e-08		2.5432		0.81351		2.8147		0.78213		3.8421		0.80068
800	1.0000e-08		2.3284		0.80851		2.6490		0.78985		3.8350		0.80553
805	1.0000e-08		2.2985		0.82161		2.7152		0.78551		3.7531		0.80211
810	1.0000e-08		2.5157		0.80515		2.5496		0.79666		3.9483		0.80563
815	1.0000e-08		2.0984		0.83086		2.6961		0.78764		3.8242		0.80403
820	1.0000e-08		2.5646		0.80171		2.6414		0.79092		3.8424		0.80216
825	1.0000e-08		2.8485		0.82018		2.5795		0.79500		3.9578		0.80249
830	1.0000e-08		2.0903		0.81145		2.5913		0.79403		3.9330		0.80281
835	1.0000e-08		2.6899		0.82112		2.7311		0.78741		3.9256		0.80128
840	1.0000e-08		2.1259		0.82075		2.5992		0.79260		3.7530		0.80714
845	1.0000e-08		2.1068		0.82728		2.6897		0.78753		3.8055		0.80403
850	1.0000e-08		2.6343		0.80144		2.7135		0.78816		3.9454		0.80086
855	1.0000e-08		2.0371		0.81662		2.5678		0.79618		3.9216		0.80405
860	1.0000e-08		2.1024		0.82590		2.5434		0.79679		3.9891		0.80156
865	1.0000e-08		2.5854		0.81956		2.6930		0.78725		3.8768		0.80339
870	1.0000e-08		1.7512		0.83449		2.6925		0.78936		3.9623		0.80293
875	1.0000e-08		2.1590		0.82223		2.6303		0.78963		3.7783		0.80479
880	1.0000e-08		2.1975		0.80396		2.9097		0.77717		4.0177		0.79536
885	1.0000e-08		2.2100		0.81744		2.5604		0.79510		3.9558		0.80302
890	1.0000e-08		1.9447		0.81696		2.6915		0.78968		3.9404		0.80069
895	1.0000e-08		2.6114		0.81362		2.6871		0.79067		4.0312		0.79829
900	1.0000e-08		2.5295		0.81504		2.7172		0.78563		3.9105		0.80039
905	1.0000e-08		2.1438		0.82537		2.5565		0.79453		3.8669		0.80504
910	1.0000e-08		2.0089		0.80729		2.7669		0.78396		3.8722		0.80030
915	1.0000e-08		2.6727		0.81734		2.5696		0.79420		3.9355		0.80591
920	1.0000e-08		2.2526		0.80862		2.6261		0.79057		3.9423		0.80089
925	1.0000e-08		2.3340		0.81839		2.8077		0.78292		3.9065		0.79952
930	1.0000e-08		2.1754		0.79412		2.7921		0.78271		3.8416		0.79943
935	1.0000e-08		2.3678		0.79863		2.6426		0.79066		3.7974		0.80575
940	1.0000e-08		2.4645		0.82576		2.7160		0.78586		3.8271		0.80152
945	1.0000e-08		1.8237		0.81651		2.7130		0.78692		3.9330		0.80226
950	1.0000e-08		2.4620		0.82139		2.6117		0.79333		3.9919		0.80166
955	1.0000e-08		2.2916		0.81542		2.7327		0.78690		3.9780		0.79680
960	1.0000e-08		2.2187		0.81167		2.5973		0.79348		3.7939		0.80788
965	1.0000e-08		1.9161		0.82750		2.8243		0.78074		3.8389		0.80028
970	1.0000e-08		2.1789		0.82606		2.8199		0.78327		4.0398		0.79921
975	1.0000e-08		2.0344		0.82591		2.8312		0.78198		3.9872		0.79934
980	1.0000e-08		2.6503		0.81693		2.8875		0.78026		3.9619		0.79874
985	1.0000e-08		2.2953		0.80848		2.6848		0.78728		3.7797		0.80400
990	1.0000e-08		2.7584		0.81651		2.6584		0.78927		3.8073		0.80432
995	1.0000e-08		2.3722		0.80203		2.6652		0.78927		3.8110		0.80421
1000	1.0000e-08		2.2130		0.81147		2.6712		0.79001		3.8509		0.80516
1005	1.0000e-08		1.9546		0.83086		2.6329		0.79076		3.7737		0.80688
1010	1.0000e-08		2.3475		0.81202		2.5405		0.79586		3.7755		0.80957
1015	1.0000e-08		2.0247		0.82768		2.6493		0.78859		3.8533		0.80314
1020	1.0000e-08		2.1958		0.81401		2.7210		0.78708		3.9160		0.80246
1025	1.0000e-08		2.0842		0.81834		2.7230		0.78678		3.9290		0.79897
1030	1.0000e-08		1.9113		0.81985		2.6442		0.78967		3.7757		0.80638
1035	1.0000e-08		2.3034		0.79603		2.7287		0.78667		3.8104		0.80321
1040	1.0000e-08		2.1973		0.82241		2.8949		0.77949		3.9045		0.79680
1045	1.0000e-08		2.1591		0.81700		2.4813		0.79970		4.0845		0.80117
1050	1.0000e-08		1.8898		0.81719		2.5315		0.79530		3.8869		0.80486
1055	1.0000e-08		2.2012		0.81739		2.5294		0.79700		3.8730		0.80553
1060	1.0000e-08		2.2263		0.81083		2.8559		0.78156		4.0172		0.79872
1065	1.0000e-08		2.0437		0.81246		2.6263		0.79196		3.9188		0.80504
1070	1.0000e-08		2.1171		0.81828		2.5655		0.79717		3.9632		0.80741
1075	1.0000e-08		2.2182		0.82596		2.6343		0.79087		3.8447		0.80504
1080	1.0000e-08		2.2462		0.81007		2.5989		0.79244		3.8736		0.80421
1085	1.0000e-08		2.4421		0.81047		2.6583		0.78870		3.8563		0.80364
1090	1.0000e-08		2.3205		0.82676		2.6096		0.79292		3.7852		0.80703
1095	1.0000e-08		2.4959		0.80914		2.7171		0.78704		3.8678		0.80297
1100	1.0000e-08		2.2371		0.82837		2.8886		0.77998		3.9402		0.79953
1105	1.0000e-08		2.1731		0.80072		2.6484		0.79069		3.9159		0.80404
1110	1.0000e-08		2.3638		0.80290		2.8339		0.78232		4.1680		0.79103
1115	1.0000e-08		1.9468		0.82125		2.6709		0.78953		3.8686		0.80389
1120	1.0000e-08		2.3215		0.80158		2.8245		0.78222		3.9486		0.80069
1125	1.0000e-08		2.6154		0.81209		2.6571		0.79046		3.9114		0.80448
1130	1.0000e-08		2.0975		0.81975		2.5721		0.79558		3.9363		0.80583
1135	1.0000e-08		2.4118		0.80758		2.6962		0.78809		3.8172		0.80522
1140	1.0000e-08		2.4091		0.80186		2.4944		0.80034		3.9568		0.80412
1145	1.0000e-08		2.0555		0.81486		2.6308		0.79236		3.9623		0.79902
1150	1.0000e-08		2.6603		0.81076		2.7273		0.78684		3.9492		0.79786
1155	1.0000e-08		2.1932		0.82236		2.8798		0.77963		4.1148		0.79362
1160	1.0000e-08		2.1217		0.80378		2.7522		0.78786		4.0045		0.79892
1165	1.0000e-08		2.2354		0.81751		2.6861		0.78833		3.7949		0.80468
1170	1.0000e-08		2.6773		0.80378		2.6536		0.79201		3.9754		0.79969
1175	1.0000e-08		2.1381		0.83074		2.6801		0.78971		3.9165		0.80009
1180	1.0000e-08		2.3703		0.81722		2.5862		0.79707		4.1059		0.80197
1185	1.0000e-08		2.3190		0.79456		2.6692		0.79003		4.0593		0.80243
1190	1.0000e-08		2.2365		0.82667		2.6709		0.79122		3.9357		0.79948
1195	1.0000e-08		2.7328		0.80920		2.6468		0.79011		3.7933		0.80555
1200	1.0000e-08		2.2694		0.81769		2.6137		0.79259		3.8881		0.80485
1205	1.0000e-08		2.1771		0.82036		2.5438		0.79584		3.8218		0.80828
1210	1.0000e-08		2.1337		0.81394		2.6126		0.79192		3.8732		0.80312
1215	1.0000e-08		2.0042		0.81867		2.5850		0.79309		3.8294		0.80538
1220	1.0000e-08		2.3551		0.82702		2.6960		0.78872		3.8721		0.80440
1225	1.0000e-08		2.1103		0.81566		2.7702		0.78278		3.8496		0.80076
1230	1.0000e-08		2.1993		0.82338		2.6624		0.78952		3.8581		0.80219
1235	1.0000e-08		2.1872		0.82366		2.7494		0.78443		3.8883		0.80015
1240	1.0000e-08		2.1808		0.81066		2.6778		0.78949		3.9317		0.80283
1245	1.0000e-08		2.6052		0.80915		2.6151		0.79238		3.8473		0.80569
1250	1.0000e-08		2.3001		0.82251		2.5551		0.79482		3.7643		0.80785
1255	1.0000e-08		2.2357		0.81397		2.7210		0.78694		3.8720		0.80205
1260	1.0000e-08		2.7968		0.82070		2.5283		0.79921		4.0924		0.80194
1265	1.0000e-08		2.2074		0.81183		2.6215		0.79272		3.8920		0.80087
1270	1.0000e-08		2.2045		0.80381		2.7460		0.78644		3.9173		0.80164
1275	1.0000e-08		2.3045		0.81327		2.7516		0.78469		3.8281		0.80256
1280	1.0000e-08		2.5033		0.81256		2.7729		0.78325		3.8701		0.80035
1285	1.0000e-08		2.4458		0.83120		2.6587		0.78969		3.8890		0.80337
1290	1.0000e-08		2.2764		0.81383		2.6396		0.78924		3.8476		0.80328
1295	1.0000e-08		2.3165		0.81529		2.7750		0.78441		3.9591		0.79638
1300	1.0000e-08		1.9959		0.82416		2.7505		0.78491		3.9014		0.80047
1305	1.0000e-08		1.9473		0.81825		2.5528		0.79796		4.0701		0.79919
1310	1.0000e-08		2.5126		0.80749		2.7418		0.78697		3.9218		0.80087
1315	1.0000e-08		2.2497		0.81062		2.6949		0.79047		4.0502		0.79678
1320	1.0000e-08		1.9141		0.82118		2.7919		0.78542		4.0122		0.79546
1325	1.0000e-08		2.3986		0.81872		2.6239		0.79116		3.7966		0.80287
1330	1.0000e-08		1.9667		0.82909		2.7260		0.78510		3.8807		0.80231
1335	1.0000e-08		2.2395		0.81568		2.6639		0.79171		3.9295		0.80180
1340	1.0000e-08		2.9990		0.81067		2.6121		0.79213		3.8552		0.80315
1345	1.0000e-08		1.8733		0.82594		2.7380		0.78551		3.8366		0.80289
1350	1.0000e-08		1.8587		0.82355		2.6178		0.79327		4.0386		0.79816
1355	1.0000e-08		1.7779		0.84041		2.6278		0.79089		3.8990		0.80274
1360	1.0000e-08		2.3146		0.80346		2.6031		0.79218		3.8486		0.80523
1365	1.0000e-08		2.5916		0.80820		2.6515		0.79493		4.0855		0.79931
1370	1.0000e-08		2.2659		0.81331		2.8477		0.78128		3.8920		0.79631
1375	1.0000e-08		2.3585		0.79446		2.6732		0.78974		3.7740		0.80467
1380	1.0000e-08		2.1032		0.82125		2.6041		0.79314		3.8849		0.80508
1385	1.0000e-08		2.1730		0.83559		2.7184		0.78603		3.8310		0.80273
1390	1.0000e-08		2.1136		0.82135		2.5805		0.79291		3.8458		0.80471
1395	1.0000e-08		2.2923		0.81772		2.6531		0.78918		3.7758		0.80497
1400	1.0000e-08		2.2287		0.82723		2.6086		0.79144		3.7655		0.80645
1405	1.0000e-08		2.1612		0.82765		2.7766		0.78306		3.7759		0.80279
1410	1.0000e-08		2.1272		0.80094		2.8586		0.77930		3.9168		0.79700
1415	1.0000e-08		2.1252		0.81723		2.8556		0.77732		3.8854		0.79654
1420	1.0000e-08		2.5098		0.81220		2.6788		0.78921		3.9118		0.80304
1425	1.0000e-08		2.0100		0.82282		2.6099		0.79241		3.9614		0.80299
1430	1.0000e-08		2.3195		0.83732		2.7571		0.78459		3.9494		0.80086
1435	1.0000e-08		2.5163		0.81672		2.6631		0.79044		3.8089		0.80563
1440	1.0000e-08		2.2616		0.81428		2.6930		0.78792		3.8324		0.80455
1445	1.0000e-08		2.1139		0.80887		2.7231		0.78801		3.9911		0.80200
1450	1.0000e-08		2.3266		0.80579		2.6610		0.78975		3.8293		0.80269
1455	1.0000e-08		2.1506		0.81470		2.6155		0.79273		3.9221		0.80223
1460	1.0000e-08		1.9997		0.81169		2.5619		0.79479		3.8175		0.80455
1465	1.0000e-08		2.2436		0.82247		2.5479		0.79732		3.8717		0.80530
1470	1.0000e-08		2.2016		0.80955		2.6828		0.78815		3.8693		0.80393
1475	1.0000e-08		2.0294		0.82446		2.8198		0.78036		3.7947		0.80072
1480	1.0000e-08		2.2125		0.81810		2.7282		0.78690		3.8794		0.79935
1485	1.0000e-08		2.0977		0.81813		2.7001		0.78637		3.7608		0.80337
1490	1.0000e-08		2.2786		0.79759		2.5839		0.79629		4.0492		0.79923
1495	1.0000e-08		1.9539		0.83580		2.6266		0.79281		3.9116		0.80122
1500	1.0000e-08		2.3202		0.82185		2.5086		0.79816		3.8581		0.80863
1505	1.0000e-08		2.1966		0.82078		2.6940		0.78991		3.9013		0.80308
1510	1.0000e-08		2.0014		0.81726		2.7966		0.78123		3.8321		0.79995
1515	1.0000e-08		2.2424		0.79465		2.8788		0.77815		3.8938		0.79726
1520	1.0000e-08		2.5398		0.82068		2.7266		0.78549		3.7692		0.80454
1525	1.0000e-08		1.9522		0.82933		2.7703		0.78434		3.9058		0.79830
1530	1.0000e-08		2.4237		0.82040		2.6036		0.79445		4.1093		0.79655
