195	1.0000e-03		2.1888		0.82632		4.5017		0.73028		4.5149		0.69250
200	1.0000e-03		2.3644		0.81683		4.2387		0.74122		4.0608		0.70465
205	1.0000e-03		2.4708		0.82745		4.4751		0.73136		4.0888		0.70966
210	1.0000e-03		2.3944		0.81431		4.4821		0.72879		4.3187		0.70154
215	1.0000e-03		2.1584		0.83113		4.5637		0.72481		5.1337		0.67619
220	1.0000e-04		2.2616		0.81241		4.7651		0.72452		4.3365		0.69451
225	1.0000e-04		2.6471		0.82775		4.8560		0.72287		4.4464		0.69250
230	1.0000e-04		2.6523		0.81882		4.7525		0.72422		4.7023		0.68342
235	1.0000e-04		2.1685		0.82627		4.6712		0.72661		4.3052		0.69383
240	1.0000e-04		2.6373		0.82840		4.7709		0.72469		4.5804		0.69032
245	1.0000e-04		2.5027		0.82001		4.6663		0.72588		4.7292		0.68453
250	1.0000e-04		2.1960		0.82816		4.6097		0.72495		5.0249		0.67483
255	1.0000e-04		2.1162		0.82660		4.8058		0.72222		5.1913		0.67582
260	1.0000e-04		2.0731		0.82265		4.6045		0.72519		4.6795		0.68634
265	1.0000e-04		2.7128		0.82129		4.4860		0.72907		4.5831		0.68751
270	1.0000e-04		2.2428		0.82276		4.4291		0.73053		4.7527		0.68180
275	1.0000e-05		1.9740		0.83968		4.3944		0.73031		4.3138		0.69625
280	1.0000e-05		2.5066		0.82767		4.4142		0.73177		4.5212		0.69097
285	1.0000e-05		2.5520		0.79926		4.4522		0.73011		5.3284		0.67099
290	1.0000e-05		2.1324		0.83041		4.2974		0.73441		4.2946		0.69793
295	1.0000e-05		2.5534		0.82218		4.3595		0.73080		4.4569		0.69446
300	1.0000e-05		2.0136		0.81618		4.8663		0.71632		4.8273		0.68424
305	1.0000e-05		1.9817		0.83682		4.5739		0.72751		4.7308		0.68875
310	1.0000e-05		2.3795		0.82979		4.2822		0.73313		4.2403		0.69748
315	1.0000e-05		2.2491		0.82643		4.4383		0.73030		4.4684		0.69408
320	1.0000e-05		2.1090		0.83334		4.5201		0.72815		4.5147		0.69050
325	1.0000e-05		1.9518		0.83481		4.4339		0.73034		4.6365		0.68499
330	1.0000e-06		2.3518		0.81496		4.6051		0.72452		4.3093		0.69863
335	1.0000e-06		1.9571		0.82961		4.4224		0.73305		4.4456		0.69304
340	1.0000e-06		2.1101		0.83274		4.3245		0.73527		4.2633		0.70063
345	1.0000e-06		2.4423		0.82682		4.5856		0.72609		4.3722		0.69800
350	1.0000e-06		2.0416		0.83257		4.4046		0.73232		4.0358		0.70797
355	1.0000e-06		2.1612		0.82935		4.4975		0.72993		4.2759		0.70020
360	1.0000e-06		1.9921		0.82170		4.5368		0.72744		4.3025		0.69945
365	1.0000e-06		2.0597		0.82273		4.6053		0.72846		4.7889		0.68488
370	1.0000e-06		2.5177		0.83115		4.6045		0.72627		4.5009		0.69136
375	1.0000e-06		2.3621		0.82822		4.5207		0.72934		5.4916		0.66554
380	1.0000e-06		2.3925		0.81856		4.4959		0.73006		4.5211		0.69012
385	1.0000e-07		1.9926		0.83377		4.5572		0.72680		4.3222		0.69963
390	1.0000e-07		2.1243		0.82316		4.7178		0.72296		4.7073		0.68753
395	1.0000e-07		2.3749		0.81176		4.6368		0.72591		4.5734		0.68965
400	1.0000e-07		2.1123		0.81897		4.5648		0.72647		4.6733		0.68465
405	1.0000e-07		2.3855		0.82208		4.5558		0.72728		4.6886		0.68689
410	1.0000e-07		1.9380		0.82811		4.5378		0.72902		4.8747		0.68186
415	1.0000e-07		1.8954		0.83006		4.6609		0.72544		4.3898		0.69611
420	1.0000e-07		1.9720		0.82600		4.5561		0.72747		4.3051		0.69975
425	1.0000e-07		2.3231		0.81775		4.5675		0.72693		4.4076		0.69550
430	1.0000e-07		2.1311		0.82415		4.3916		0.73256		4.2267		0.70040
435	1.0000e-07		2.0288		0.82954		4.3971		0.73138		4.1802		0.70092
440	1.0000e-08		2.3597		0.81695		4.4762		0.72786		4.4475		0.69312
445	1.0000e-08		2.2277		0.82977		4.5887		0.72737		4.7117		0.68735
450	1.0000e-08		1.9743		0.82199		4.7084		0.72776		4.6141		0.69100
455	1.0000e-08		2.4806		0.82317		4.5857		0.72719		4.4902		0.69411
460	1.0000e-08		2.0670		0.83038		4.4654		0.72767		5.0874		0.67712
465	1.0000e-08		2.0376		0.83032		4.5322		0.72898		4.4936		0.69148
470	1.0000e-08		2.5282		0.81750		4.5704		0.72849		4.1480		0.70408
475	1.0000e-08		2.2444		0.82627		4.2952		0.73439		4.4616		0.69078
480	1.0000e-08		2.1319		0.83666		4.5489		0.72733		4.5081		0.69307
485	1.0000e-08		2.0079		0.82677		4.5652		0.72517		4.2778		0.69981
490	1.0000e-08		2.0942		0.84495		4.5647		0.72656		4.2320		0.70061
495	1.0000e-08		2.1017		0.81563		4.4583		0.72978		4.3365		0.69547
500	1.0000e-08		1.9837		0.82767		4.6301		0.72731		4.2794		0.70084
505	1.0000e-08		1.9550		0.82458		4.5723		0.72977		4.4174		0.69729
510	1.0000e-08		2.5134		0.83322		4.2485		0.73667		4.1151		0.70463
515	1.0000e-08		2.4013		0.83000		4.3876		0.73328		4.3641		0.69738
520	1.0000e-08		2.2411		0.83795		4.4762		0.73236		4.5037		0.69288
525	1.0000e-08		2.0372		0.82553		4.4786		0.72982		4.4756		0.69159
530	1.0000e-08		2.3759		0.83437		4.4385		0.73115		4.3969		0.69492
535	1.0000e-08		1.9009		0.82114		4.3758		0.73169		4.3490		0.69742
540	1.0000e-08		3.1450		0.82175		4.3183		0.73371		4.2913		0.69789
545	1.0000e-08		2.0831		0.83804		4.2989		0.73564		4.1086		0.70385
550	1.0000e-08		2.2287		0.83487		4.6662		0.72611		4.8971		0.68280
555	1.0000e-08		2.3774		0.81813		4.3574		0.73385		4.9331		0.67646
560	1.0000e-08		2.2407		0.83258		4.6778		0.72275		4.6639		0.68861
565	1.0000e-08		2.5702		0.83455		4.5341		0.72793		4.8506		0.68564
570	1.0000e-08		1.9364		0.83266		4.2364		0.73689		4.5222		0.68852
575	1.0000e-08		1.9488		0.83232		4.4627		0.72974		4.6597		0.68416
580	1.0000e-08		2.1249		0.82824		4.7312		0.72555		4.1809		0.70529
585	1.0000e-08		2.7670		0.82954		4.5431		0.72683		4.5527		0.68985
590	1.0000e-08		2.7650		0.81599		4.5929		0.73173		4.5294		0.69130
595	1.0000e-08		2.9394		0.80341		4.5633		0.73176		4.1997		0.70482
600	1.0000e-08		2.5997		0.82530		4.5772		0.72828		4.7360		0.68710
605	1.0000e-08		2.4336		0.82788		4.5081		0.72717		4.4909		0.69277
610	1.0000e-08		1.9319		0.83158		4.4525		0.73051		4.4535		0.69398
615	1.0000e-08		2.2964		0.81704		4.5802		0.72764		4.4920		0.69312
620	1.0000e-08		2.5014		0.82539		4.2662		0.73594		4.0625		0.70592
625	1.0000e-08		2.4299		0.81348		4.4741		0.72826		4.3106		0.69788
630	1.0000e-08		2.6876		0.82355		4.5151		0.72939		4.3156		0.69845
635	1.0000e-08		2.3613		0.82005		4.6699		0.72531		4.7900		0.68648
640	1.0000e-08		2.2870		0.83100		4.6035		0.72665		4.4823		0.69405
645	1.0000e-08		2.6461		0.84182		4.3152		0.73386		4.4948		0.69192
650	1.0000e-08		1.8937		0.83528		4.5709		0.72419		4.5754		0.68908
655	1.0000e-08		2.0953		0.83653		4.7137		0.72367		4.2418		0.70311
660	1.0000e-08		2.1901		0.83918		4.5026		0.72870		4.3707		0.69593
665	1.0000e-08		1.9380		0.83590		4.6323		0.72828		4.4349		0.69544
670	1.0000e-08		2.0903		0.82102		4.3985		0.73054		4.1800		0.70239
675	1.0000e-08		2.4831		0.82986		4.4981		0.72886		4.3309		0.69693
680	1.0000e-08		2.2832		0.83249		4.4105		0.73267		4.3378		0.69835
685	1.0000e-08		1.9390		0.83971		4.3566		0.73427		4.2297		0.69995
690	1.0000e-08		2.2286		0.82778		4.4317		0.73468		4.2576		0.70129
695	1.0000e-08		2.3378		0.83134		4.6160		0.72756		4.8022		0.68509
700	1.0000e-08		2.1928		0.82621		4.5368		0.72569		4.5674		0.69184
705	1.0000e-08		2.3462		0.81762		4.4379		0.73154		4.3191		0.69766
710	1.0000e-08		2.0211		0.82479		4.6486		0.72606		4.2339		0.70324
715	1.0000e-08		1.9824		0.83620		4.6041		0.72668		5.0105		0.68059
720	1.0000e-08		1.9414		0.82516		4.4803		0.73132		4.3300		0.69766
725	1.0000e-08		1.9928		0.81789		4.4652		0.72840		4.4567		0.69464
730	1.0000e-08		1.8425		0.82639		4.8370		0.72121		4.8842		0.68646
735	1.0000e-08		2.4776		0.82076		4.5892		0.72925		4.2542		0.70046
740	1.0000e-08		2.4527		0.83647		4.3874		0.73371		4.5585		0.68905
745	1.0000e-08		2.2708		0.81761		4.5265		0.72841		4.4513		0.69395
750	1.0000e-08		2.4512		0.82305		4.5509		0.72965		4.1996		0.70379
755	1.0000e-08		2.2940		0.83209		4.6853		0.72365		5.0287		0.67866
760	1.0000e-08		1.9851		0.82643		4.4822		0.72725		4.5964		0.68776
765	1.0000e-08		1.9892		0.83390		4.5731		0.72947		4.7218		0.68687
770	1.0000e-08		2.1685		0.84026		4.6034		0.72658		4.3719		0.69847
775	1.0000e-08		1.9014		0.82238		4.6961		0.72442		4.6063		0.69155
780	1.0000e-08		1.8993		0.82749		4.7148		0.72307		5.1227		0.67764
785	1.0000e-08		2.0642		0.82357		4.3496		0.73276		4.3804		0.69488
790	1.0000e-08		2.1359		0.82593		4.5101		0.73009		4.3343		0.69902
795	1.0000e-08		2.2996		0.82619		4.7992		0.72099		4.6343		0.69042
800	1.0000e-08		1.9851		0.82600		4.5037		0.73119		4.3364		0.70004
805	1.0000e-08		1.8476		0.82311		4.5744		0.72596		4.6129		0.68881
810	1.0000e-08		2.6111		0.82936		4.2831		0.73410		4.3285		0.69695
815	1.0000e-08		2.7249		0.83283		4.4192		0.73133		4.4661		0.69208
820	1.0000e-08		1.9388		0.82971		4.4438		0.73057		4.3863		0.69514
825	1.0000e-08		2.0992		0.83473		4.2192		0.73746		4.2492		0.69733
830	1.0000e-08		2.0888		0.83423		4.5089		0.73003		4.4217		0.69716
835	1.0000e-08		2.2897		0.83213		4.4798		0.72946		4.3141		0.69688
840	1.0000e-08		2.1206		0.82274		4.5536		0.72850		4.3913		0.69611
845	1.0000e-08		2.4531		0.82991		4.3980		0.73516		4.1412		0.70379
850	1.0000e-08		2.3626		0.82138		4.5869		0.72753		4.6268		0.68993
855	1.0000e-08		3.1167		0.82635		4.4187		0.73169		4.5285		0.68992
860	1.0000e-08		2.4682		0.82454		4.4675		0.72895		4.6799		0.68636
865	1.0000e-08		2.5239		0.82855		4.7050		0.72542		4.6965		0.68849
870	1.0000e-08		2.2441		0.83181		4.4905		0.73001		4.3633		0.69621
875	1.0000e-08		2.2132		0.82886		4.5408		0.72948		4.4646		0.69328
880	1.0000e-08		2.7192		0.82699		4.5344		0.72826		4.8058		0.68215
885	1.0000e-08		2.3233		0.82759		4.5753		0.72837		4.1681		0.70359
890	1.0000e-08		2.0892		0.82227		4.7792		0.72202		4.2925		0.70009
895	1.0000e-08		2.1255		0.84044		4.5853		0.72806		4.6964		0.68675
900	1.0000e-08		2.4225		0.82345		4.5501		0.73059		4.4521		0.69367
905	1.0000e-08		2.0236		0.83501		4.5794		0.72904		4.4480		0.69467
910	1.0000e-08		2.1701		0.81586		4.4775		0.73101		4.4013		0.69637
915	1.0000e-08		2.1261		0.82783		4.4335		0.73140		4.2610		0.69761
920	1.0000e-08		2.2259		0.82599		4.3992		0.73072		4.2198		0.70138
925	1.0000e-08		2.2227		0.82768		4.4379		0.73001		4.4880		0.69185
930	1.0000e-08		2.1397		0.83394		4.6593		0.72571		4.8295		0.68450
935	1.0000e-08		2.4443		0.82803		4.4962		0.73230		4.5038		0.69315
940	1.0000e-08		2.1194		0.83240		4.3468		0.73337		4.2282		0.69766
945	1.0000e-08		2.0535		0.83446		4.5520		0.72596		4.3933		0.69615
950	1.0000e-08		2.4843		0.82057		4.4745		0.73036		4.4409		0.69369
955	1.0000e-08		2.3402		0.81769		4.6311		0.72594		4.2493		0.70060
960	1.0000e-08		2.2588		0.82037		4.5442		0.72791		4.3982		0.69496
965	1.0000e-08		2.1797		0.82176		4.4228		0.73281		4.2034		0.70250
970	1.0000e-08		2.0531		0.82731		4.4520		0.73019		4.1936		0.70379
975	1.0000e-08		1.9488		0.82319		4.5801		0.72489		4.3968		0.69461
980	1.0000e-08		2.1329		0.82384		4.2603		0.73596		4.6112		0.68691
985	1.0000e-08		2.0137		0.82900		4.4679		0.72986		4.1984		0.70323
990	1.0000e-08		2.1075		0.83157		4.5171		0.73055		4.2780		0.69927
995	1.0000e-08		2.1835		0.82157		4.3031		0.73458		4.1702		0.70452
1000	1.0000e-08		2.2352		0.83379		4.2838		0.73486		4.5682		0.68761
1005	1.0000e-08		2.0043		0.84007		4.4441		0.72976		4.4049		0.69522
1010	1.0000e-08		2.0598		0.82564		4.4876		0.73008		4.1620		0.70324
1015	1.0000e-08		2.0205		0.83228		4.5024		0.72870		4.8515		0.68182
1020	1.0000e-08		2.0506		0.84458		4.5479		0.72861		4.2849		0.70075
1025	1.0000e-08		2.0788		0.84525		4.3600		0.73239		4.0878		0.70357
1030	1.0000e-08		2.1141		0.83032		4.3914		0.73290		4.2594		0.70030
1035	1.0000e-08		2.3287		0.82933		4.4634		0.72939		4.4638		0.69332
1040	1.0000e-08		2.3644		0.83092		4.3456		0.73351		4.2782		0.69972
1045	1.0000e-08		2.0395		0.82508		4.5217		0.72819		4.3078		0.70183
1050	1.0000e-08		2.1114		0.82929		4.6995		0.72536		4.5305		0.69295
1055	1.0000e-08		1.6734		0.82168		4.5474		0.72599		4.3539		0.69594
1060	1.0000e-08		1.8430		0.83444		4.4722		0.72956		4.3984		0.69391
1065	1.0000e-08		2.1800		0.82093		4.4597		0.72911		4.6357		0.68677
1070	1.0000e-08		2.6255		0.82653		4.3871		0.73182		4.2478		0.69970
1075	1.0000e-08		2.0616		0.83913		4.3249		0.73501		4.3399		0.69608
1080	1.0000e-08		2.0312		0.82689		4.3667		0.73086		4.2814		0.69865
1085	1.0000e-08		2.0699		0.83285		4.4469		0.73021		4.1978		0.70326
1090	1.0000e-08		1.9183		0.82493		4.5930		0.72636		4.3652		0.69645
1095	1.0000e-08		1.9798		0.84014		4.2090		0.73839		4.1318		0.70472
1100	1.0000e-08		2.1929		0.81536		4.5178		0.73162		4.3829		0.69604
1105	1.0000e-08		2.2475		0.82855		4.4768		0.73225		4.5457		0.69108
1110	1.0000e-08		2.4946		0.82535		4.4981		0.73142		4.3071		0.69857
1115	1.0000e-08		2.1521		0.83138		4.4468		0.73149		4.1592		0.70227
1120	1.0000e-08		2.4578		0.82773		4.4334		0.73265		4.4312		0.69602
1125	1.0000e-08		2.6994		0.81538		4.3736		0.73236		4.4198		0.69652
1130	1.0000e-08		2.0986		0.83224		4.3809		0.73264		4.6034		0.68636
1135	1.0000e-08		1.8664		0.83062		4.5540		0.72907		4.3273		0.69896
1140	1.0000e-08		1.9760		0.82348		4.6128		0.72773		4.4052		0.69750
1145	1.0000e-08		2.1947		0.82330		4.3530		0.73491		4.1869		0.70188
1150	1.0000e-08		1.9087		0.82970		4.4618		0.73069		4.2539		0.70018
1155	1.0000e-08		2.3599		0.81594		4.4358		0.73108		4.6182		0.68501
1160	1.0000e-08		2.5236		0.82628		4.3966		0.73449		4.2920		0.69945
1165	1.0000e-08		2.1262		0.82075		4.5790		0.72826		4.3871		0.69614
1170	1.0000e-08		2.1378		0.83019		4.3356		0.73443		4.2940		0.69870
1175	1.0000e-08		2.3446		0.82055		4.4642		0.72838		4.1943		0.70345
1180	1.0000e-08		2.3284		0.83085		4.6342		0.72515		4.8739		0.68459
1185	1.0000e-08		2.4899		0.82071		4.5553		0.72654		4.3589		0.69572
1190	1.0000e-08		2.2172		0.82638		4.3416		0.73550		4.2144		0.70033
1195	1.0000e-08		2.0890		0.82357		4.4544		0.73127		4.3578		0.69643
1200	1.0000e-08		1.9334		0.83155		4.2463		0.73489		4.3485		0.69319
1205	1.0000e-08		2.2595		0.82803		4.3648		0.73307		4.5753		0.68586
1210	1.0000e-08		2.0605		0.82643		4.4620		0.73179		4.2764		0.70114
1215	1.0000e-08		1.9640		0.82988		4.4520		0.73205		4.2895		0.69929
1220	1.0000e-08		2.0480		0.83083		4.7113		0.72139		4.3005		0.70021
1225	1.0000e-08		2.0863		0.81949		4.3862		0.73052		4.4012		0.69386
1230	1.0000e-08		2.2147		0.82808		4.3819		0.73219		4.2971		0.69716
1235	1.0000e-08		2.1279		0.84320		4.5390		0.72886		4.1446		0.70586
1240	1.0000e-08		2.1177		0.83343		4.5316		0.72866		4.1588		0.70419
1245	1.0000e-08		2.5278		0.81608		4.4190		0.73187		4.0971		0.70727
1250	1.0000e-08		2.3472		0.83279		4.3252		0.73627		4.2971		0.69667
1255	1.0000e-08		2.2695		0.82696		4.5278		0.73246		4.4004		0.69595
1260	1.0000e-08		2.0589		0.82430		4.6475		0.72790		4.7404		0.68770
1265	1.0000e-08		2.4125		0.81983		4.4076		0.73104		4.4590		0.69303
1270	1.0000e-08		2.0719		0.83143		4.5402		0.72948		4.2821		0.70079
1275	1.0000e-08		2.4493		0.82830		4.5634		0.72836		4.3189		0.69815
1280	1.0000e-08		2.3626		0.82726		4.5786		0.72772		4.3302		0.69632
1285	1.0000e-08		2.1076		0.83590		4.4330		0.72988		4.3291		0.69639
1290	1.0000e-08		1.8798		0.83126		4.3413		0.73386		4.1149		0.70244
1295	1.0000e-08		2.1566		0.83696		4.5700		0.72641		4.3863		0.69596
1300	1.0000e-08		2.0579		0.82557		4.4066		0.73170		4.5133		0.69146
1305	1.0000e-08		2.2528		0.83012		4.8215		0.72254		5.0264		0.68392
1310	1.0000e-08		2.2942		0.82944		4.5849		0.72919		4.3394		0.69803
1315	1.0000e-08		2.0884		0.83660		4.5596		0.72897		4.7612		0.68733
1320	1.0000e-08		1.8990		0.82545		4.5056		0.73002		4.3317		0.69912
1325	1.0000e-08		2.1084		0.82483		4.5560		0.72796		4.4378		0.69492
1330	1.0000e-08		2.6055		0.82049		4.6007		0.72710		4.7454		0.68815
1335	1.0000e-08		2.3192		0.83787		4.4460		0.73058		4.2567		0.70132
1340	1.0000e-08		2.3168		0.83479		4.6177		0.72589		4.3995		0.69476
1345	1.0000e-08		2.5472		0.83761		4.4892		0.73023		4.1407		0.70557
1350	1.0000e-08		2.3122		0.81743		4.5552		0.72864		4.4326		0.69564
1355	1.0000e-08		2.2389		0.82322		4.5538		0.72815		4.5505		0.69249
1360	1.0000e-08		2.1587		0.82865		4.4832		0.73071		4.3398		0.69677
1365	1.0000e-08		1.9795		0.82332		4.6389		0.72257		4.7446		0.68691
1370	1.0000e-08		2.0001		0.82115		4.4775		0.72946		4.8358		0.68440
1375	1.0000e-08		2.0842		0.82386		4.7228		0.72519		4.4115		0.69848
1380	1.0000e-08		2.1153		0.82010		4.4979		0.72933		4.7240		0.68324
1385	1.0000e-08		1.8871		0.83525		4.2842		0.73588		4.3295		0.69613
1390	1.0000e-08		1.9848		0.82506		4.3651		0.73495		4.2545		0.70138
1395	1.0000e-08		2.0124		0.83045		4.4501		0.73055		4.7751		0.68814
1400	1.0000e-08		2.0540		0.82786		4.2495		0.73652		4.1363		0.70518
1405	1.0000e-08		2.1054		0.83128		4.6105		0.72573		4.3269		0.69780
1410	1.0000e-08		2.6973		0.81246		4.5360		0.72752		4.2230		0.70153
1415	1.0000e-08		1.9416		0.83350		4.6591		0.72598		4.4660		0.69570
1420	1.0000e-08		2.4463		0.81748		4.6530		0.72574		4.3752		0.69593
1425	1.0000e-08		2.3392		0.82361		4.3583		0.73368		4.8762		0.68365
1430	1.0000e-08		2.0467		0.83458		4.4358		0.72863		4.2509		0.70174
1435	1.0000e-08		2.1627		0.83299		4.3231		0.73372		4.0099		0.70966
1440	1.0000e-08		1.9835		0.82127		4.5688		0.72936		4.4267		0.69418
1445	1.0000e-08		2.1320		0.83225		4.6893		0.72391		4.2946		0.69920
1450	1.0000e-08		2.6092		0.83231		4.7021		0.72480		5.3219		0.67859
1455	1.0000e-08		1.7020		0.84318		4.6456		0.72646		5.1530		0.68103
1460	1.0000e-08		1.8642		0.83703		4.5706		0.72628		5.2886		0.67792
1465	1.0000e-08		2.0928		0.83686		4.4955		0.72923		4.4467		0.69582
1470	1.0000e-08		2.1083		0.81756		4.5175		0.72964		4.3742		0.69379
1475	1.0000e-08		1.9999		0.84087		4.2905		0.73538		4.2263		0.70147
1480	1.0000e-08		2.1629		0.83855		4.1736		0.73997		3.9988		0.70993
1485	1.0000e-08		2.0616		0.83698		4.4899		0.73047		4.3128		0.70065
1490	1.0000e-08		1.8370		0.80956		4.3545		0.73337		4.1447		0.70244
1495	1.0000e-08		2.7184		0.81984		4.5801		0.73032		4.4726		0.69351
1500	1.0000e-08		1.8506		0.84163		4.4636		0.73114		4.2502		0.70059
1505	1.0000e-08		1.8094		0.83055		4.4605		0.72980		4.3329		0.69708
1510	1.0000e-08		1.8839		0.82675		4.5054		0.72890		4.4310		0.69516
1515	1.0000e-08		1.9996		0.84069		4.5932		0.72549		4.4413		0.69645
1520	1.0000e-08		2.3495		0.82823		4.3402		0.73112		4.2638		0.69949
1525	1.0000e-08		2.2020		0.82560		4.3578		0.73397		4.4570		0.69389
1530	1.0000e-08		2.0923		0.81332		4.6439		0.72417		4.5885		0.69200
