=============training from sratch============
Program ID: 24758

Program command: 
 ['TrainTriplePredictNet.py', '/home/hxie1/temp_netParameters/OvarianCancer/TripleNet', '1', '/home/hxie1/data/OvarianCancerCT/pixelSize223/numpy', '/home/hxie1/data/OvarianCancerCT/patientTripleResults.json', '0', '2,3']

Major program changes: 
           1   Triple label: sugrical result, chemo result, survival
           2   Print result only for optimal response, which is and operation of above 3 results;
                  



Discarded changes:                  


Experiment setting:
Input CT data: maximum size 140*251*251 (zyx) of 3D numpy array with spacing size(5*2*2)
Ground truth: response binary label

Predictive Model: 

response Loss Function:  BCELogitLoss

Data:   total 220 patients, 5-fold cross validation, test 45, validation 45, and training 130.  

Training strategy: 

          

Program starting Time: 2019-08-27 13:29:08.473358
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/TripleNet/20190827_132908

Info: this is the 0th fold leave for test in the 5-fold cross-validation.

Program statistics label according to label[0] for each sample.
Infor: In all data of 220 files, label 0 has 50 files,
	  and label 1 has 170 files, where positive response rate = 0.7727272727272727 in full data
5-fold cross validation: the 0th fold is for test, the 1th fold is for validation, remaining folds are for training.


training dataset:	 total (132, 3) ground truth

 		 in the 0-th coloumn, 1 has 102.0 with rate of 0.7727272727272727
 		 in the 1-th coloumn, 1 has 101.0 with rate of 0.7651515151515151
 		 in the 2-th coloumn, 1 has 124.0 with rate of 0.9393939393939394


validation dataset:	 total (44, 3) ground truth

 		 in the 0-th coloumn, 1 has 34.0 with rate of 0.7727272727272727
 		 in the 1-th coloumn, 1 has 31.0 with rate of 0.7045454545454546
 		 in the 2-th coloumn, 1 has 42.0 with rate of 0.9545454545454546


test dataset:	 total (44, 3) ground truth

 		 in the 0-th coloumn, 1 has 34.0 with rate of 0.7727272727272727
 		 in the 1-th coloumn, 1 has 31.0 with rate of 0.7045454545454546
 		 in the 2-th coloumn, 1 has 41.0 with rate of 0.9318181818181818
Info: batchSize = 8

=== Network trains from scratch ====
Network has total 45,565,621 parameters.
This predicts surgical results, chemo result, survival at same time.
Info: program will use GPU [2, 3] from all 4 GPUs.
Loss Functions List: BCEWithLogitsLoss with weight of 1; 

Hints: Optimal_Result = Yes = 1,  Optimal_Result = No = 0 

Epoch	LearningRate		TrLoss	Accura	TPR_r	TNR_r		VaLoss	Accura	TPR_r	TNR_r		TeLoss	Accura	TPR_r	TNR_r
80	1.0000e-02		5.6526	0.5379	0.6180	0.3721		5.4776	0.3864	0.0000	1.0000		5.5852	0.3864	0.0000	1.0000
85	1.0000e-02		5.6513	0.6136	0.6854	0.4651		5.4774	0.6136	1.0000	0.0000		5.5856	0.6136	1.0000	0.0000
90	1.0000e-02		5.6634	0.5000	0.3596	0.7907		5.4846	0.3864	0.0000	1.0000		5.5918	0.3864	0.0000	1.0000
95	1.0000e-02		5.6515	0.4470	0.2247	0.9070		5.4773	0.3864	0.0000	1.0000		5.5848	0.3864	0.0000	1.0000
100	1.0000e-02		5.6521	0.5303	0.5955	0.3953		5.4782	0.5909	0.9259	0.0588		5.5871	0.5455	0.8519	0.0588
105	1.0000e-02		5.6386	0.5682	0.7191	0.2558		5.4954	0.4318	0.1852	0.8235		5.5623	0.4318	0.1852	0.8235
110	1.0000e-02		5.6319	0.3712	0.2022	0.7209		5.4331	0.4318	0.2963	0.6471		5.4895	0.3864	0.3704	0.4118
115	1.0000e-02		5.6441	0.4773	0.4270	0.5814		5.5745	0.5909	0.8889	0.1176		5.5190	0.5909	0.9259	0.0588
120	1.0000e-02		5.6235	0.6136	0.7303	0.3721		5.4927	0.6136	0.8519	0.2353		5.5877	0.5455	0.7407	0.2353
125	1.0000e-02		5.5386	0.4015	0.2921	0.6279		5.4900	0.3864	0.1111	0.8235		5.5725	0.4773	0.1481	1.0000
130	1.0000e-02		5.5145	0.4242	0.3820	0.5116		5.5080	0.5909	0.9259	0.0588		5.6202	0.6136	1.0000	0.0000
135	1.0000e-02		5.4638	0.4091	0.3483	0.5349		5.4634	0.5000	0.5556	0.4118		5.6208	0.6136	0.7037	0.4706
140	1.0000e-02		5.5879	0.5379	0.6404	0.3256		6.0807	0.6136	1.0000	0.0000		6.2710	0.6136	1.0000	0.0000
145	1.0000e-02		5.3154	0.4394	0.3146	0.6977		5.5488	0.5455	0.8148	0.1176		6.0533	0.5455	0.8889	0.0000
150	1.0000e-03		5.2419	0.4697	0.4719	0.4651		5.5301	0.4545	0.2593	0.7647		5.9773	0.7045	0.6296	0.8235
155	1.0000e-03		5.1391	0.4848	0.5281	0.3953		5.5079	0.4091	0.4444	0.3529		6.2605	0.6364	0.7037	0.5294
160	1.0000e-03		5.0401	0.5455	0.5506	0.5349		5.5176	0.4318	0.5185	0.2941		6.3428	0.5682	0.6667	0.4118
165	1.0000e-03		5.0401	0.5227	0.5169	0.5349		5.5273	0.3636	0.2963	0.4706		6.2970	0.5909	0.6296	0.5294
170	1.0000e-03		5.0630	0.5682	0.5730	0.5581		5.5884	0.4318	0.4074	0.4706		6.3804	0.4545	0.4444	0.4706
175	1.0000e-03		4.8934	0.5682	0.5843	0.5349		5.5487	0.3864	0.3333	0.4706		6.2963	0.5227	0.5556	0.4706
180	1.0000e-03		4.8723	0.5909	0.5843	0.6047		5.6065	0.3636	0.3333	0.4118		6.3983	0.3864	0.3704	0.4118
185	1.0000e-03		4.7576	0.6136	0.5730	0.6977		5.5774	0.4545	0.4444	0.4706		6.4635	0.4318	0.4444	0.4118
190	1.0000e-03		4.7158	0.6591	0.6517	0.6744		5.7541	0.3864	0.3333	0.4706		6.6912	0.4545	0.4444	0.4706
195	1.0000e-03		4.7929	0.6591	0.6404	0.6977		5.7149	0.4773	0.4815	0.4706		6.5607	0.4318	0.4074	0.4706
200	1.0000e-03		4.5567	0.6818	0.6404	0.7674		5.5718	0.4545	0.4444	0.4706		6.7073	0.4773	0.4444	0.5294
205	1.0000e-03		4.6662	0.6667	0.6966	0.6047		5.4446	0.5682	0.5556	0.5882		6.7982	0.3864	0.3704	0.4118
210	1.0000e-03		4.5204	0.6515	0.6517	0.6512		5.4326	0.5909	0.5926	0.5882		6.7393	0.5227	0.4815	0.5882
215	1.0000e-03		4.7177	0.6742	0.6629	0.6977		5.6555	0.5000	0.4815	0.5294		6.5194	0.4091	0.4074	0.4118
220	1.0000e-03		4.2629	0.7273	0.7416	0.6977		5.5753	0.5227	0.6296	0.3529		6.6432	0.4091	0.4074	0.4118
225	1.0000e-03		4.3954	0.6970	0.6742	0.7442		5.4994	0.6591	0.7407	0.5294		6.8370	0.4773	0.5926	0.2941
230	1.0000e-03		4.2241	0.7424	0.7303	0.7674		5.5843	0.6364	0.7778	0.4118		6.7775	0.4091	0.5185	0.2353
235	1.0000e-03		4.0503	0.7652	0.7978	0.6977		5.6093	0.6591	0.7778	0.4706		6.9030	0.4773	0.5556	0.3529
240	1.0000e-03		3.8581	0.8030	0.8202	0.7674		5.6836	0.6136	0.7037	0.4706		6.9704	0.4773	0.6296	0.2353
245	1.0000e-03		3.8731	0.8485	0.8202	0.9070		6.2050	0.5455	0.5926	0.4706		6.9618	0.5000	0.5926	0.3529
250	1.0000e-03		3.6942	0.8030	0.8427	0.7209		6.0634	0.6136	0.7778	0.3529		7.1273	0.4091	0.5185	0.2353
255	1.0000e-03		3.6221	0.8409	0.8764	0.7674		6.0023	0.6136	0.7037	0.4706		7.0872	0.5455	0.6667	0.3529
260	1.0000e-03		3.3572	0.8864	0.9101	0.8372		6.3866	0.6136	0.6667	0.5294		7.3581	0.5227	0.7037	0.2353
265	1.0000e-03		3.2917	0.8636	0.8539	0.8837		6.0433	0.6591	0.7778	0.4706		7.7423	0.3864	0.5185	0.1765
270	1.0000e-03		3.2722	0.9015	0.9438	0.8140		5.9822	0.7045	0.7778	0.5882		7.8628	0.4773	0.6296	0.2353
275	1.0000e-03		3.1066	0.8788	0.8876	0.8605		6.7442	0.6364	0.7778	0.4118		7.7628	0.5227	0.7037	0.2353
280	1.0000e-03		2.9538	0.9015	0.8876	0.9302		6.7174	0.5682	0.7407	0.2941		8.2008	0.4773	0.6667	0.1765
285	1.0000e-03		2.7935	0.8712	0.9213	0.7674		7.0993	0.5682	0.6667	0.4118		8.3175	0.5000	0.7037	0.1765
290	1.0000e-03		2.6389	0.8864	0.9101	0.8372		7.5526	0.5455	0.7037	0.2941		8.5018	0.5455	0.7407	0.2353
295	1.0000e-03		2.5238	0.8561	0.8764	0.8140		7.6921	0.5227	0.6667	0.2941		9.2842	0.5227	0.7778	0.1176
300	1.0000e-04		2.2963	0.9167	0.9888	0.7674		7.6125	0.5909	0.7037	0.4118		9.9469	0.4091	0.6667	0.0000
305	1.0000e-04		2.2166	0.9242	0.9551	0.8605		7.8246	0.6136	0.7407	0.4118		9.7007	0.4773	0.7407	0.0588
310	1.0000e-04		2.2437	0.9318	0.9551	0.8837		7.9662	0.6364	0.7407	0.4706		9.8382	0.5000	0.7778	0.0588
315	1.0000e-04		2.2091	0.9242	0.9775	0.8140		7.9312	0.5909	0.6667	0.4706		9.7619	0.4091	0.6667	0.0000
320	1.0000e-04		2.1566	0.9242	0.9775	0.8140		8.2351	0.6136	0.7407	0.4118		9.5664	0.4773	0.7407	0.0588
325	1.0000e-04		2.2208	0.9242	0.9663	0.8372		8.2040	0.5909	0.7037	0.4118		9.4797	0.5455	0.7407	0.2353
330	1.0000e-04		2.2011	0.9470	0.9663	0.9070		8.2825	0.6136	0.7407	0.4118		9.5349	0.4773	0.7407	0.0588
335	1.0000e-04		2.2342	0.9091	0.9551	0.8140		8.2844	0.6136	0.7778	0.3529		9.4216	0.5000	0.7778	0.0588
340	1.0000e-04		2.2240	0.9242	0.9663	0.8372		8.2611	0.5909	0.7407	0.3529		9.8203	0.5000	0.7778	0.0588
345	1.0000e-04		2.2089	0.9470	1.0000	0.8372		8.2226	0.5909	0.7037	0.4118		9.8602	0.5227	0.7778	0.1176
350	1.0000e-04		2.2627	0.9091	0.9663	0.7907		8.2567	0.5909	0.7407	0.3529		9.6851	0.5682	0.7778	0.2353
355	1.0000e-04		2.2923	0.8939	0.9663	0.7442		8.2124	0.5682	0.7037	0.3529		10.1403	0.4773	0.7037	0.1176
360	1.0000e-04		2.0162	0.9318	0.9775	0.8372		8.4398	0.5909	0.7407	0.3529		9.8331	0.5682	0.7778	0.2353
365	1.0000e-04		2.1529	0.9167	0.9775	0.7907		8.1379	0.5682	0.7407	0.2941		10.2214	0.5000	0.7778	0.0588
370	1.0000e-04		2.1941	0.9242	0.9775	0.8140		8.2414	0.5682	0.7037	0.3529		9.9846	0.5455	0.7778	0.1765
375	1.0000e-04		2.2573	0.9394	0.9775	0.8605		8.1523	0.6364	0.7037	0.5294		10.2529	0.4773	0.6667	0.1765
380	1.0000e-04		2.0279	0.9167	0.9551	0.8372		8.3382	0.6136	0.7407	0.4118		10.1276	0.5000	0.7778	0.0588
385	1.0000e-04		2.0006	0.9773	1.0000	0.9302		8.4168	0.5682	0.7037	0.3529		10.2853	0.5227	0.8148	0.0588
390	1.0000e-04		2.0233	0.9318	0.9663	0.8605		8.2824	0.5909	0.7037	0.4118		10.3745	0.5455	0.8148	0.1176
395	1.0000e-04		1.8852	0.9394	1.0000	0.8140		8.3749	0.5909	0.7037	0.4118		9.7782	0.5682	0.7778	0.2353
400	1.0000e-04		1.9458	0.9015	0.9775	0.7442		8.3275	0.5682	0.7037	0.3529		10.2704	0.5682	0.8519	0.1176
405	1.0000e-04		1.9055	0.9015	0.9888	0.7209		8.5667	0.5682	0.7407	0.2941		10.0471	0.5455	0.8148	0.1176
410	1.0000e-04		1.8395	0.8485	0.9888	0.5581		8.6330	0.6136	0.8519	0.2353		10.3959	0.5455	0.8519	0.0588
415	1.0000e-04		1.9882	0.8333	0.9775	0.5349		8.3144	0.5909	0.7407	0.3529		10.5593	0.5227	0.7778	0.1176
420	1.0000e-04		2.1801	0.8258	0.9663	0.5349		8.6035	0.5909	0.7778	0.2941		10.4163	0.5455	0.8519	0.0588
425	1.0000e-04		1.9544	0.8409	0.9888	0.5349		8.5554	0.6364	0.8519	0.2941		10.3923	0.5000	0.7778	0.0588
430	1.0000e-04		1.8810	0.8712	0.9888	0.6279		8.8514	0.5682	0.7778	0.2353		10.5055	0.5455	0.8519	0.0588
435	1.0000e-04		1.9784	0.8333	0.9663	0.5581		8.4517	0.6136	0.8148	0.2941		10.6134	0.4318	0.6667	0.0588
440	1.0000e-04		2.0992	0.8106	0.9775	0.4651		8.9734	0.6136	0.8148	0.2941		10.2689	0.5455	0.8148	0.1176
445	1.0000e-04		1.9666	0.8485	0.9888	0.5581		8.7149	0.6591	0.8148	0.4118		10.4374	0.5000	0.8148	0.0000
450	1.0000e-04		1.7836	0.8258	0.9888	0.4884		8.5827	0.6136	0.8148	0.2941		10.6031	0.5227	0.8519	0.0000
455	1.0000e-04		1.7725	0.8030	0.9775	0.4419		8.8814	0.6364	0.8889	0.2353		10.1108	0.5909	0.8519	0.1765
460	1.0000e-04		1.8433	0.8106	0.9663	0.4884		8.7572	0.6136	0.8148	0.2941		10.7693	0.5000	0.7778	0.0588
465	1.0000e-04		1.9287	0.7803	0.9326	0.4651		9.0194	0.6136	0.9259	0.1176		10.2710	0.5682	0.8519	0.1176
470	1.0000e-04		1.9640	0.8333	0.9888	0.5116		8.7357	0.6364	0.8889	0.2353		10.7041	0.5227	0.8519	0.0000
475	1.0000e-04		1.9736	0.8258	0.9888	0.4884		8.9374	0.5909	0.8889	0.1176		10.1248	0.5909	0.8519	0.1765
480	1.0000e-04		1.7545	0.8258	0.9775	0.5116		8.9014	0.6364	0.8889	0.2353		10.5321	0.5455	0.8519	0.0588
485	1.0000e-04		1.7284	0.8409	1.0000	0.5116		9.1789	0.6364	0.9630	0.1176		10.4378	0.6136	0.8889	0.1765
490	1.0000e-04		1.7140	0.8030	0.9888	0.4186		8.9161	0.6818	0.9630	0.2353		10.8280	0.5455	0.8519	0.0588
495	1.0000e-04		1.8239	0.8409	0.9888	0.5349		8.8766	0.7045	0.8889	0.4118		10.9153	0.5000	0.7778	0.0588
500	1.0000e-04		1.8849	0.7955	0.9663	0.4419		9.0642	0.6591	0.8889	0.2941		10.5916	0.5227	0.8148	0.0588
505	1.0000e-04		1.7017	0.8258	0.9888	0.4884		9.1646	0.5909	0.8519	0.1765		10.7413	0.5455	0.8519	0.0588
510	1.0000e-04		1.7626	0.8182	0.9888	0.4651		8.9541	0.6364	0.8148	0.3529		11.3267	0.4773	0.7778	0.0000
515	1.0000e-04		1.8675	0.8182	0.9663	0.5116		9.1826	0.6364	0.8519	0.2941		11.0821	0.5455	0.8519	0.0588
520	1.0000e-04		1.8796	0.8182	0.9775	0.4884		9.1062	0.6136	0.8148	0.2941		11.0935	0.5227	0.8519	0.0000
525	1.0000e-04		1.7893	0.8333	1.0000	0.4884		9.1096	0.6364	0.9259	0.1765		10.9513	0.5455	0.8519	0.0588
530	1.0000e-04		1.8150	0.8106	0.9888	0.4419		9.2901	0.6364	0.9259	0.1765		10.9559	0.5682	0.9259	0.0000
535	1.0000e-04		1.8011	0.8561	1.0000	0.5581		9.2203	0.6818	0.8889	0.3529		11.2918	0.5227	0.8519	0.0000
540	1.0000e-04		1.7834	0.8258	1.0000	0.4651		9.0682	0.6591	0.8889	0.2941		11.3182	0.5455	0.8889	0.0000
545	1.0000e-04		1.7365	0.8258	0.9775	0.5116		9.1813	0.5909	0.8148	0.2353		11.1158	0.5455	0.8889	0.0000
550	1.0000e-04		1.6956	0.8409	1.0000	0.5116		8.8804	0.6136	0.8519	0.2353		11.6171	0.5227	0.8148	0.0588
555	1.0000e-04		1.6651	0.8106	0.9888	0.4419		9.3771	0.6136	0.9259	0.1176		11.2095	0.5682	0.8889	0.0588
560	1.0000e-04		1.9095	0.8182	0.9775	0.4884		9.6782	0.6136	0.9630	0.0588		10.9571	0.5909	0.9259	0.0588
565	1.0000e-04		1.6232	0.8106	0.9888	0.4419		9.2907	0.6364	0.9259	0.1765		11.1350	0.5455	0.8519	0.0588
570	1.0000e-04		1.8598	0.7803	0.9888	0.3488		9.6785	0.6136	0.9259	0.1176		11.2341	0.5455	0.8889	0.0000
575	1.0000e-04		1.6275	0.8106	1.0000	0.4186		9.1327	0.5909	0.8889	0.1176		11.3925	0.5227	0.8519	0.0000
580	1.0000e-04		1.7110	0.8258	0.9888	0.4884		9.1957	0.6364	0.9259	0.1765		11.3867	0.5909	0.9259	0.0588
585	1.0000e-04		1.7371	0.7955	0.9888	0.3953		9.5875	0.6818	0.9259	0.2941		11.3109	0.5455	0.8519	0.0588
590	1.0000e-04		1.6633	0.8182	1.0000	0.4419		9.5967	0.6591	0.9259	0.2353		10.8851	0.5682	0.8519	0.1176
595	1.0000e-04		1.5311	0.8030	1.0000	0.3953		9.4114	0.6136	0.8889	0.1765		11.2602	0.5682	0.8889	0.0588
600	1.0000e-04		1.6391	0.8182	1.0000	0.4419		9.4755	0.6364	0.8889	0.2353		11.4379	0.5682	0.9259	0.0000
605	1.0000e-04		1.7176	0.7955	1.0000	0.3721		9.1513	0.6364	0.8889	0.2353		11.9633	0.5000	0.8148	0.0000
610	1.0000e-04		1.6698	0.8333	0.9888	0.5116		9.4838	0.6364	0.9630	0.1176		11.4906	0.5455	0.8519	0.0588
615	1.0000e-04		1.8541	0.8333	0.9888	0.5116		9.8209	0.5682	0.8889	0.0588		10.8872	0.6591	0.9259	0.2353
620	1.0000e-04		1.5767	0.8258	0.9888	0.4884		9.4968	0.6818	0.9259	0.2941		11.7518	0.5455	0.8889	0.0000
625	1.0000e-04		1.5060	0.8030	1.0000	0.3953		9.5994	0.6818	0.8889	0.3529		11.3671	0.5455	0.8519	0.0588
630	1.0000e-04		1.6391	0.8182	1.0000	0.4419		9.5208	0.6136	0.9259	0.1176		11.4175	0.6136	0.9630	0.0588
635	1.0000e-04		1.6873	0.8030	1.0000	0.3953		9.4061	0.6364	0.9259	0.1765		11.6600	0.5909	0.9630	0.0000
640	1.0000e-04		1.5648	0.8182	1.0000	0.4419		9.6022	0.6136	0.9630	0.0588		11.0171	0.6364	0.9259	0.1765
645	1.0000e-04		1.5827	0.8182	0.9888	0.4651		9.5149	0.6591	0.9630	0.1765		11.6959	0.5455	0.8889	0.0000
650	1.0000e-04		1.6662	0.7955	0.9551	0.4651		9.6974	0.6136	0.8889	0.1765		11.5672	0.5909	0.9630	0.0000
655	1.0000e-04		1.6836	0.8258	1.0000	0.4651		9.7264	0.6136	0.9259	0.1176		11.2741	0.5909	0.9259	0.0588
660	1.0000e-04		1.5474	0.8409	1.0000	0.5116		9.8402	0.6364	0.9630	0.1176		11.4782	0.5909	0.9259	0.0588
665	1.0000e-04		1.7020	0.7955	0.9888	0.3953		9.7907	0.6364	0.9630	0.1176		11.9172	0.5909	0.9259	0.0588
670	1.0000e-04		1.7648	0.7955	0.9775	0.4186		9.7560	0.6136	0.9630	0.0588		11.7156	0.5682	0.9259	0.0000
675	1.0000e-04		1.5384	0.8106	0.9888	0.4419		10.0809	0.6364	0.9259	0.1765		12.1385	0.5455	0.8889	0.0000
680	1.0000e-04		1.6884	0.8258	0.9888	0.4884		9.6419	0.6136	0.8889	0.1765		11.8243	0.5682	0.9259	0.0000
685	1.0000e-04		1.5584	0.8258	0.9888	0.4884		9.6041	0.6364	0.9630	0.1176		12.2595	0.5682	0.9259	0.0000
690	1.0000e-04		1.5222	0.8030	0.9775	0.4419		10.2709	0.6364	0.9630	0.1176		11.6751	0.6136	0.9630	0.0588
695	1.0000e-04		1.5993	0.8258	1.0000	0.4651		10.1108	0.6136	0.9259	0.1176		11.5963	0.6136	0.9259	0.1176
700	1.0000e-04		1.4240	0.8030	1.0000	0.3953		9.4912	0.5909	0.9259	0.0588		11.9065	0.5227	0.8148	0.0588
705	1.0000e-04		1.5676	0.7803	0.9775	0.3721		10.1945	0.5909	0.9630	0.0000		11.1588	0.6136	0.8889	0.1765
710	1.0000e-04		1.6114	0.7955	0.9888	0.3953		10.2005	0.6136	0.9259	0.1176		11.5914	0.6136	0.9630	0.0588
715	1.0000e-04		1.4582	0.8182	1.0000	0.4419		9.6891	0.5909	0.9259	0.0588		11.9585	0.5455	0.8889	0.0000
720	1.0000e-04		1.5624	0.8106	0.9888	0.4419		9.9183	0.6136	0.9630	0.0588		12.0598	0.5682	0.9259	0.0000
725	1.0000e-04		1.4637	0.7955	0.9888	0.3953		9.9748	0.5909	0.8889	0.1176		12.6042	0.5227	0.8519	0.0000
730	1.0000e-04		1.5272	0.7879	1.0000	0.3488		9.4575	0.5909	0.8889	0.1176		12.5035	0.4773	0.7778	0.0000
735	1.0000e-04		1.4824	0.7727	0.9775	0.3488		9.8508	0.5909	0.8889	0.1176		11.9093	0.5455	0.8519	0.0588
740	1.0000e-04		1.5487	0.7955	0.9888	0.3953		9.8594	0.6364	0.9259	0.1765		12.0074	0.5909	0.9259	0.0588
745	1.0000e-04		1.4560	0.8106	1.0000	0.4186		10.1746	0.6818	0.9630	0.2353		11.8735	0.6818	0.9630	0.2353
750	1.0000e-04		1.4613	0.7955	1.0000	0.3721		10.6094	0.5909	0.9259	0.0588		12.1207	0.5682	0.9259	0.0000
755	1.0000e-04		1.4643	0.7955	1.0000	0.3721		10.2068	0.6591	0.9259	0.2353		12.1602	0.5909	0.9259	0.0588
760	1.0000e-04		1.4930	0.7955	0.9888	0.3953		10.0310	0.6364	0.9259	0.1765		12.3761	0.5682	0.8889	0.0588
765	1.0000e-04		1.4437	0.8106	1.0000	0.4186		10.0153	0.6136	0.9630	0.0588		12.3769	0.5227	0.8519	0.0000
770	1.0000e-04		1.4839	0.7727	0.9663	0.3721		10.2143	0.6136	0.9630	0.0588		12.3686	0.5682	0.8889	0.0588
775	1.0000e-04		1.5242	0.7955	0.9888	0.3953		10.1604	0.6136	0.9630	0.0588		12.2573	0.5682	0.8519	0.1176
780	1.0000e-04		1.6313	0.8030	0.9888	0.4186		10.2255	0.6818	0.9259	0.2941		12.6117	0.5227	0.8519	0.0000
785	1.0000e-04		1.6160	0.8106	0.9775	0.4651		10.0177	0.6591	0.9259	0.2353		12.5629	0.5455	0.8889	0.0000
790	1.0000e-04		1.3758	0.8182	1.0000	0.4419		10.1390	0.6364	0.9630	0.1176		12.2954	0.5909	0.8889	0.1176
795	1.0000e-04		1.4307	0.8182	1.0000	0.4419		9.9913	0.6136	0.9259	0.1176		12.5556	0.6136	0.9259	0.1176
800	1.0000e-04		1.4021	0.8030	1.0000	0.3953		9.8177	0.5682	0.9259	0.0000		12.4308	0.5682	0.8519	0.1176
805	1.0000e-04		1.5336	0.8182	1.0000	0.4419		10.0124	0.6364	0.9259	0.1765		12.3335	0.5909	0.8889	0.1176
810	1.0000e-04		1.4158	0.8106	0.9888	0.4419		10.2273	0.6364	0.9259	0.1765		12.4421	0.5909	0.9259	0.0588
815	1.0000e-04		1.3116	0.7803	1.0000	0.3256		9.9318	0.6364	0.9259	0.1765		12.4530	0.5909	0.9259	0.0588
820	1.0000e-04		1.3792	0.8030	1.0000	0.3953		10.5111	0.5909	0.8889	0.1176		12.2484	0.5909	0.8889	0.1176
825	1.0000e-04		1.4643	0.8030	1.0000	0.3953		10.8496	0.6591	0.9259	0.2353		12.6525	0.6136	0.9259	0.1176
