185	1.0000e-03		3.3978		0.66506		3.4044		0.65161		4.7743		0.69910
190	1.0000e-03		2.5045		0.66955		3.6503		0.62852		4.8399		0.69054
195	1.0000e-03		2.7581		0.68389		3.6378		0.64564		4.8153		0.72070
200	1.0000e-03		2.8204		0.68272		3.5952		0.62741		4.2953		0.69580
205	1.0000e-03		2.4998		0.69761		3.5068		0.66007		4.7370		0.72497
210	1.0000e-03		2.6618		0.69153		3.6084		0.65332		4.3501		0.72603
215	1.0000e-03		2.2168		0.70254		3.5179		0.62208		4.2119		0.70990
220	1.0000e-03		2.4449		0.70508		3.5583		0.65076		4.9463		0.72752
225	1.0000e-03		2.4205		0.67818		4.0963		0.63486		4.9823		0.72384
230	1.0000e-03		2.9663		0.69150		3.8952		0.64354		4.8396		0.72798
235	1.0000e-03		3.1623		0.66607		3.5408		0.64298		5.0769		0.71759
240	1.0000e-04		2.6512		0.66648		4.0079		0.60824		6.1056		0.69906
245	1.0000e-04		3.0895		0.67720		4.0585		0.61044		5.1298		0.71088
250	1.0000e-04		2.6861		0.67285		4.0076		0.61752		5.0190		0.71435
255	1.0000e-04		3.1397		0.68007		3.9378		0.61668		4.6867		0.71203
260	1.0000e-04		2.9156		0.68733		3.8514		0.61901		4.5035		0.70982
265	1.0000e-04		2.1063		0.68791		3.7902		0.62027		4.6315		0.70589
270	1.0000e-04		2.6166		0.70402		3.8121		0.64688		4.9733		0.72798
275	1.0000e-04		2.3020		0.68812		3.7855		0.63665		4.7333		0.72226
280	1.0000e-04		2.0603		0.70772		3.7351		0.63544		4.8119		0.71874
285	1.0000e-04		2.3511		0.70844		3.6360		0.63442		4.5374		0.72159
290	1.0000e-04		2.4419		0.70410		3.7025		0.63321		4.6449		0.71872
295	1.0000e-05		2.2252		0.68328		3.6193		0.63976		4.5917		0.72002
300	1.0000e-05		2.3644		0.70814		3.6576		0.64163		4.6950		0.72541
305	1.0000e-05		2.1668		0.69628		3.7115		0.64174		4.6661		0.72836
310	1.0000e-05		3.0746		0.69747		3.6641		0.63355		4.6282		0.71922
315	1.0000e-05		2.1765		0.68930		3.7434		0.63703		4.5045		0.72507
320	1.0000e-05		2.3859		0.68929		3.7681		0.64100		4.8923		0.72170
325	1.0000e-05		2.4928		0.69612		3.7042		0.64055		4.4887		0.72845
330	1.0000e-05		2.6408		0.68842		3.7199		0.63978		4.7243		0.72496
335	1.0000e-05		2.5424		0.71108		3.7419		0.65331		4.9259		0.73488
340	1.0000e-05		2.3045		0.70149		3.6814		0.64209		4.5906		0.72844
345	1.0000e-05		2.2605		0.70075		3.7208		0.63971		5.3138		0.70488
350	1.0000e-06		2.4146		0.69915		3.7220		0.64049		4.9847		0.71839
355	1.0000e-06		2.9428		0.68912		3.8714		0.64703		4.9889		0.73102
360	1.0000e-06		2.3311		0.71729		3.6729		0.65576		4.8465		0.73477
365	1.0000e-06		2.3081		0.70190		3.7052		0.64696		4.9448		0.72719
370	1.0000e-06		2.5899		0.67097		3.7015		0.64701		4.9417		0.72436
375	1.0000e-06		2.7774		0.69625		3.6767		0.65212		5.0346		0.73445
380	1.0000e-06		2.5387		0.69150		3.7401		0.64723		4.9960		0.72502
385	1.0000e-06		2.5894		0.69429		3.6373		0.65231		5.1065		0.73127
390	1.0000e-06		2.7572		0.69608		3.6740		0.64702		4.9048		0.72960
395	1.0000e-06		2.1600		0.70224		3.8035		0.65367		4.9123		0.73765
400	1.0000e-06		2.1583		0.71563		3.6769		0.64787		4.8418		0.72751
405	1.0000e-07		2.6957		0.67379		3.6314		0.64347		4.5882		0.72609
410	1.0000e-07		2.7452		0.70844		3.5925		0.64048		4.6666		0.72205
415	1.0000e-07		2.1364		0.70408		3.6103		0.63353		4.5725		0.71649
420	1.0000e-07		2.3688		0.70397		3.7456		0.64711		4.6495		0.72963
425	1.0000e-07		2.2372		0.67438		3.7327		0.64873		5.0400		0.73080
430	1.0000e-07		2.9233		0.68794		3.7662		0.65036		4.8390		0.73205
435	1.0000e-07		2.5398		0.68633		3.6837		0.63678		4.7956		0.71915
440	1.0000e-07		2.4103		0.70323		3.7277		0.64302		5.1998		0.71628
445	1.0000e-07		3.5418		0.70834		3.8584		0.63799		4.9021		0.72967
450	1.0000e-07		2.6964		0.68797		3.7589		0.64771		5.1496		0.72795
455	1.0000e-07		2.5159		0.70571		3.6729		0.64457		4.7979		0.72702
460	1.0000e-08		2.7899		0.67580		3.7302		0.64962		5.0172		0.73359
465	1.0000e-08		2.6191		0.67741		3.7596		0.65174		5.2341		0.73069
470	1.0000e-08		2.5120		0.69394		3.6828		0.64769		4.9147		0.72672
475	1.0000e-08		2.5850		0.69746		3.6850		0.64794		4.9496		0.72731
480	1.0000e-08		2.2917		0.69069		3.7638		0.64824		5.1583		0.72876
485	1.0000e-08		2.4401		0.70701		3.8065		0.63770		4.9304		0.72121
490	1.0000e-08		2.5672		0.69183		3.6065		0.63504		4.5558		0.71890
495	1.0000e-08		2.1250		0.70656		3.6986		0.64723		5.1574		0.72705
500	1.0000e-08		2.3225		0.71657		3.7820		0.63701		4.7900		0.72385
505	1.0000e-08		2.7275		0.68639		3.7501		0.65057		5.0925		0.72885
510	1.0000e-08		2.4322		0.70462		3.6639		0.64652		4.7377		0.73095
515	1.0000e-08		2.7262		0.68945		3.6914		0.64579		4.7996		0.72965
520	1.0000e-08		2.4903		0.70106		3.6707		0.64835		4.8691		0.72869
525	1.0000e-08		2.1140		0.71279		3.6386		0.64634		4.6677		0.72725
530	1.0000e-08		2.5228		0.70190		3.6437		0.64522		4.8864		0.72567
535	1.0000e-08		2.5774		0.69898		3.6749		0.63202		4.5357		0.71822
540	1.0000e-08		2.8418		0.67013		3.6719		0.63364		4.7407		0.71918
545	1.0000e-08		2.2328		0.69707		3.6823		0.63151		4.7781		0.71328
550	1.0000e-08		2.7819		0.69203		3.7369		0.64711		4.8047		0.73095
555	1.0000e-08		2.0174		0.70015		3.7353		0.64960		4.7942		0.73035
560	1.0000e-08		2.9374		0.70869		3.6953		0.65178		5.1565		0.73174
565	1.0000e-08		2.7415		0.71919		3.7077		0.64711		5.0947		0.72855
570	1.0000e-08		2.2594		0.68344		3.6664		0.64759		4.9763		0.72698
575	1.0000e-08		2.5445		0.69500		3.6119		0.63654		4.7257		0.71739
580	1.0000e-08		2.5517		0.69403		3.6904		0.65573		5.1048		0.73168
585	1.0000e-08		2.2197		0.70396		3.7948		0.64460		4.9621		0.72856
590	1.0000e-08		2.6897		0.71235		3.6224		0.64048		5.0055		0.71674
595	1.0000e-08		2.7424		0.70083		3.6205		0.64281		4.6661		0.72418
600	1.0000e-08		2.2136		0.69126		3.6412		0.64301		4.6919		0.72736
605	1.0000e-08		2.2055		0.71353		3.7343		0.65197		4.9430		0.73360
610	1.0000e-08		2.2314		0.70173		3.7878		0.63826		5.1542		0.72070
615	1.0000e-08		2.5256		0.69871		3.5482		0.64415		4.6761		0.72429
620	1.0000e-08		2.3152		0.70530		3.6877		0.65048		4.6970		0.73325
625	1.0000e-08		2.5939		0.69271		3.7414		0.65568		5.0689		0.73576
630	1.0000e-08		2.2321		0.72206		3.5492		0.64051		4.7387		0.71978
635	1.0000e-08		2.2158		0.68800		3.6092		0.64120		4.8407		0.72220
640	1.0000e-08		2.1898		0.69968		3.5082		0.64706		4.7716		0.72405
645	1.0000e-08		2.0484		0.69087		3.6651		0.65066		4.7561		0.73144
650	1.0000e-08		2.3530		0.70129		3.5732		0.64140		4.7519		0.71991
655	1.0000e-08		2.9090		0.70520		3.6239		0.64657		4.8656		0.72568
660	1.0000e-08		2.3926		0.69628		3.7485		0.64121		4.7738		0.72598
665	1.0000e-08		1.9615		0.69569		3.6227		0.64075		5.0779		0.72155
670	1.0000e-08		2.4824		0.70474		3.6982		0.65382		5.4255		0.72754
675	1.0000e-08		2.6550		0.69514		3.6456		0.64469		4.7719		0.72697
680	1.0000e-08		2.4092		0.72336		3.6696		0.65171		4.9400		0.73062
685	1.0000e-08		2.4184		0.69662		3.7401		0.65157		4.9177		0.73231
690	1.0000e-08		2.2718		0.70763		3.6602		0.64671		4.8833		0.73021
695	1.0000e-08		2.4528		0.71326		3.5984		0.62923		4.6751		0.71351
700	1.0000e-08		2.4426		0.70609		3.6873		0.63280		4.8048		0.71762
705	1.0000e-08		2.5945		0.70638		3.6615		0.65170		4.9486		0.72997
710	1.0000e-08		2.5118		0.69114		3.7188		0.64306		5.0172		0.72444
715	1.0000e-08		2.4609		0.71032		3.7640		0.64474		4.9379		0.72727
720	1.0000e-08		2.6903		0.69199		3.7227		0.63973		4.7862		0.72725
725	1.0000e-08		2.1907		0.69769		3.6710		0.64606		4.8318		0.72726
730	1.0000e-08		2.6828		0.68290		3.7825		0.62857		4.7451		0.71691
735	1.0000e-08		2.1909		0.68942		3.7914		0.62877		4.7815		0.71687
740	1.0000e-08		2.4692		0.71650		3.6558		0.64483		4.9389		0.72733
745	1.0000e-08		2.3585		0.71015		3.6517		0.64394		5.1529		0.71988
750	1.0000e-08		2.3317		0.71535		3.6627		0.64146		4.8199		0.72236
755	1.0000e-08		2.0621		0.72241		3.6606		0.63722		4.7130		0.71921
760	1.0000e-08		2.1321		0.69442		3.6353		0.63526		4.8684		0.71496
765	1.0000e-08		2.3148		0.69975		3.7373		0.65307		5.0694		0.73100
770	1.0000e-08		2.7105		0.69367		3.6322		0.65068		4.8660		0.72981
775	1.0000e-08		2.3904		0.71829		3.8140		0.64712		5.3332		0.72700
780	1.0000e-08		2.3187		0.71064		3.8061		0.63771		4.9535		0.72307
785	1.0000e-08		2.2239		0.70031		3.6341		0.64426		4.9043		0.72823
790	1.0000e-08		2.9836		0.70486		3.5706		0.64726		5.1502		0.72264
795	1.0000e-08		2.3017		0.70423		3.6456		0.64646		4.7671		0.72896
800	1.0000e-08		2.6184		0.70162		3.6583		0.65302		4.9255		0.73246
805	1.0000e-08		2.8398		0.68922		3.7510		0.63414		4.5231		0.72089
810	1.0000e-08		2.5911		0.71630		3.7442		0.64890		4.9623		0.72859
815	1.0000e-08		2.1672		0.70011		3.7510		0.63724		4.7756		0.72511
820	1.0000e-08		2.6824		0.69812		3.7119		0.63807		4.6850		0.72613
825	1.0000e-08		2.7604		0.70774		3.6112		0.64439		4.6578		0.72470
830	1.0000e-08		2.3558		0.69171		3.6901		0.65120		5.0329		0.73017
835	1.0000e-08		2.4187		0.72242		3.6335		0.64267		4.7638		0.72547
840	1.0000e-08		2.6211		0.71490		3.6780		0.64074		4.6671		0.72474
845	1.0000e-08		2.4800		0.70741		3.7816		0.64642		4.8910		0.73254
850	1.0000e-08		2.4292		0.69192		3.7395		0.63948		4.7170		0.73163
855	1.0000e-08		2.4512		0.70877		3.6808		0.64767		4.9237		0.73413
860	1.0000e-08		2.1982		0.68471		3.7246		0.64899		5.0917		0.73070
865	1.0000e-08		2.2403		0.70683		3.7620		0.64245		4.7046		0.73172
870	1.0000e-08		2.7659		0.70816		3.6802		0.64420		4.8293		0.72605
875	1.0000e-08		2.2020		0.70497		3.7706		0.63875		4.8697		0.72504
880	1.0000e-08		2.2039		0.69177		3.6842		0.64961		5.0955		0.72889
885	1.0000e-08		2.4311		0.71229		3.8542		0.64832		5.0256		0.73383
890	1.0000e-08		2.3850		0.70165		3.6633		0.64776		4.6542		0.73111
895	1.0000e-08		2.2756		0.70651		3.6610		0.64475		4.9504		0.72330
900	1.0000e-08		2.0399		0.70471		3.7546		0.64411		4.7048		0.73139
905	1.0000e-08		2.7473		0.68941		3.6704		0.63220		4.7016		0.71828
910	1.0000e-08		3.6091		0.66511		3.6909		0.64183		4.8768		0.72231
915	1.0000e-08		2.1243		0.72447		3.5667		0.63371		4.5833		0.71555
920	1.0000e-08		2.3276		0.72194		3.6729		0.64525		4.8970		0.73237
925	1.0000e-08		2.5919		0.69925		3.7095		0.64154		5.0793		0.72264
930	1.0000e-08		2.2626		0.68765		3.7084		0.65302		5.0849		0.73192
935	1.0000e-08		2.6854		0.67461		3.6931		0.64652		5.1058		0.72953
940	1.0000e-08		2.3710		0.68628		3.5971		0.65022		4.8761		0.72836
945	1.0000e-08		2.6258		0.71245		3.5527		0.63760		4.7410		0.71479
950	1.0000e-08		2.8221		0.70124		3.7616		0.64158		4.8251		0.71890
955	1.0000e-08		2.7961		0.70498		3.6763		0.64109		4.7992		0.72457
960	1.0000e-08		3.0008		0.68816		3.6948		0.65039		4.8867		0.73108
965	1.0000e-08		2.6025		0.70236		3.7961		0.64830		5.0389		0.73080
970	1.0000e-08		2.1287		0.68865		3.7523		0.64069		4.8252		0.72147
975	1.0000e-08		2.4960		0.71714		3.7737		0.64910		5.0896		0.73070
980	1.0000e-08		2.5178		0.69715		3.7364		0.65641		5.3479		0.73253
985	1.0000e-08		2.7157		0.69954		3.7096		0.63774		4.6233		0.72800
990	1.0000e-08		2.5514		0.68745		3.6499		0.64461		4.7320		0.72643
995	1.0000e-08		2.1548		0.70069		3.7603		0.65253		5.1670		0.73083
1000	1.0000e-08		2.4228		0.69826		3.6290		0.64987		4.9587		0.72835
1005	1.0000e-08		2.2339		0.68024		3.6810		0.64527		4.6924		0.72617
1010	1.0000e-08		2.2468		0.69195		3.7621		0.64688		4.8138		0.73104
1015	1.0000e-08		2.2462		0.69702		3.6371		0.64034		4.6171		0.72540
1020	1.0000e-08		2.5408		0.69791		3.6583		0.64833		5.0805		0.73168
1025	1.0000e-08		2.3797		0.70240		3.6357		0.63797		4.5498		0.72395
1030	1.0000e-08		2.0800		0.69145		3.5954		0.63904		4.8072		0.71878
1035	1.0000e-08		3.8844		0.68780		3.6846		0.63593		4.5622		0.72497
1040	1.0000e-08		2.6627		0.67674		3.7094		0.64681		4.9224		0.73183
1045	1.0000e-08		2.9373		0.69199		3.6171		0.64271		4.5355		0.72696
1050	1.0000e-08		2.3242		0.69178		3.6124		0.63575		4.5724		0.72088
1055	1.0000e-08		2.8448		0.70905		3.8355		0.63222		4.6651		0.72239
1060	1.0000e-08		2.3013		0.70255		3.6704		0.63637		4.5891		0.72165
1065	1.0000e-08		2.2760		0.70558		3.5523		0.64287		4.7649		0.72007
1070	1.0000e-08		2.3044		0.70129		3.5545		0.64198		4.9055		0.72071
1075	1.0000e-08		2.0900		0.70860		3.6435		0.64609		4.8076		0.72712
1080	1.0000e-08		2.4787		0.69717		3.7867		0.63572		4.8192		0.72317
1085	1.0000e-08		2.4562		0.71053		3.8247		0.64023		4.8953		0.72783
1090	1.0000e-08		2.7403		0.69080		3.6431		0.64166		4.8355		0.72442
1095	1.0000e-08		2.9437		0.70678		3.8276		0.64810		5.0883		0.72870
1100	1.0000e-08		2.2099		0.72524		3.6471		0.64357		4.6812		0.72525
1105	1.0000e-08		2.4802		0.71063		3.5938		0.64783		5.1110		0.72634
1110	1.0000e-08		2.4292		0.70992		3.6947		0.65187		4.7492		0.73629
1115	1.0000e-08		2.8349		0.70742		3.6971		0.63989		4.8906		0.72412
1120	1.0000e-08		2.8694		0.70422		3.7600		0.64009		4.8780		0.72468
1125	1.0000e-08		2.6171		0.70215		3.7688		0.65007		5.0168		0.73719
1130	1.0000e-08		2.3707		0.69473		3.6587		0.64464		4.7513		0.72834
1135	1.0000e-08		2.4662		0.71229		3.7546		0.63994		4.9208		0.72903
1140	1.0000e-08		2.1051		0.70261		3.7795		0.64232		4.9219		0.73105
1145	1.0000e-08		2.5782		0.69363		3.7043		0.63786		4.6662		0.72693
1150	1.0000e-08		2.2645		0.70912		3.6060		0.64120		4.7902		0.72366
1155	1.0000e-08		2.5519		0.70645		3.7028		0.64060		4.5182		0.72391
1160	1.0000e-08		2.6070		0.69051		3.6187		0.64246		4.8804		0.72238
1165	1.0000e-08		2.3418		0.69941		3.7086		0.64683		4.6996		0.72982
1170	1.0000e-08		2.4591		0.70691		3.6778		0.64675		4.7360		0.73102
1175	1.0000e-08		2.8935		0.69841		3.5921		0.64797		4.8566		0.72900
1180	1.0000e-08		2.7409		0.67804		3.6622		0.64768		4.8685		0.73088
1185	1.0000e-08		2.6976		0.69301		3.7030		0.64867		4.8604		0.73181
1190	1.0000e-08		2.8019		0.70222		3.6782		0.63477		4.8866		0.72064
1195	1.0000e-08		2.3489		0.70562		3.7137		0.64821		4.9019		0.73081
1200	1.0000e-08		2.7676		0.69655		3.6311		0.64142		4.7205		0.72488
1205	1.0000e-08		2.6220		0.69467		4.1373		0.65380		5.6740		0.73015
1210	1.0000e-08		2.4899		0.70338		3.6249		0.63825		4.7143		0.72034
1215	1.0000e-08		3.5848		0.68220		3.6935		0.65209		5.1875		0.73237
1220	1.0000e-08		2.4515		0.69994		3.5993		0.63881		5.0780		0.72093
1225	1.0000e-08		2.5481		0.70803		3.7794		0.64236		4.7352		0.72627
1230	1.0000e-08		2.3481		0.70127		3.7532		0.64353		4.7923		0.72837
1235	1.0000e-08		2.4891		0.71138		3.7522		0.64198		4.6732		0.73012
1240	1.0000e-08		2.6270		0.69193		3.7123		0.64270		4.7353		0.72766
1245	1.0000e-08		3.3596		0.69659		3.7799		0.65283		5.0286		0.73465
1250	1.0000e-08		2.1238		0.68736		3.8173		0.64529		4.8697		0.72771
1255	1.0000e-08		2.1200		0.69308		3.6704		0.63629		4.6828		0.71658
1260	1.0000e-08		2.4570		0.70473		3.5619		0.63772		4.9661		0.71560
1265	1.0000e-08		2.4561		0.72480		3.6318		0.64419		4.7556		0.72543
1270	1.0000e-08		2.1936		0.72036		3.6127		0.64879		4.8904		0.72670
1275	1.0000e-08		2.3888		0.70685		3.7572		0.65210		5.4484		0.72695
1280	1.0000e-08		2.5034		0.68328		3.9601		0.63156		5.1176		0.71585
1285	1.0000e-08		2.4258		0.69499		3.7454		0.64238		5.0919		0.72379
1290	1.0000e-08		2.2218		0.72386		3.6877		0.63785		4.6586		0.72539
1295	1.0000e-08		3.1113		0.69204		3.6770		0.64955		5.0932		0.72610
1300	1.0000e-08		3.0132		0.68235		3.6370		0.63718		4.7432		0.71870
1305	1.0000e-08		2.5885		0.69263		3.6173		0.63124		4.7441		0.71458
1310	1.0000e-08		2.1336		0.71144		3.5979		0.64291		4.8169		0.72390
1315	1.0000e-08		2.5767		0.68774		3.7211		0.64543		4.9032		0.72775
1320	1.0000e-08		2.7536		0.69396		3.6384		0.64030		4.7046		0.72294
1325	1.0000e-08		2.3010		0.70592		3.6362		0.64212		4.8915		0.72524
1330	1.0000e-08		2.3879		0.69847		3.6890		0.63968		4.5960		0.72962
1335	1.0000e-08		2.6276		0.71483		3.7035		0.64102		4.6969		0.72787
1340	1.0000e-08		2.6667		0.72033		3.6600		0.64288		4.6741		0.72846
1345	1.0000e-08		2.6510		0.67552		3.7507		0.64729		5.1728		0.72004
1350	1.0000e-08		2.3399		0.69173		3.7710		0.64101		4.8677		0.72656
1355	1.0000e-08		2.4231		0.71053		3.7820		0.64793		4.9178		0.72980
1360	1.0000e-08		2.7507		0.72099		3.7646		0.64381		4.7714		0.72748
1365	1.0000e-08		2.5731		0.69155		3.8773		0.63704		4.6747		0.72758
1370	1.0000e-08		2.4145		0.68144		3.7036		0.65183		5.0382		0.73315
1375	1.0000e-08		2.1202		0.68914		3.6971		0.65371		4.9383		0.73160
1380	1.0000e-08		2.3468		0.69805		3.6502		0.65468		5.1586		0.73202
1385	1.0000e-08		2.6864		0.70132		3.6659		0.65004		4.9811		0.73307
1390	1.0000e-08		2.6941		0.69520		3.7041		0.63219		4.7060		0.71642
1395	1.0000e-08		2.1757		0.70045		3.6990		0.64388		4.5916		0.72639
1400	1.0000e-08		2.9461		0.69421		3.6934		0.64916		4.9402		0.73132
1405	1.0000e-08		3.0985		0.69442		3.6704		0.63135		4.5965		0.71475
1410	1.0000e-08		2.1956		0.70330		3.6435		0.63734		4.7488		0.72116
1415	1.0000e-08		2.4525		0.71314		3.7039		0.64980		5.2524		0.72465
1420	1.0000e-08		3.3165		0.67793		3.6875		0.63799		4.7415		0.72132
1425	1.0000e-08		2.7354		0.71198		3.5653		0.63651		4.7232		0.71949
1430	1.0000e-08		2.6346		0.68930		3.6218		0.64913		5.0580		0.72782
1435	1.0000e-08		2.1372		0.69462		3.7207		0.65054		5.1936		0.73111
1440	1.0000e-08		2.4994		0.69074		3.7182		0.64900		5.1771		0.72824
1445	1.0000e-08		2.5643		0.71879		3.6350		0.64939		5.1863		0.72410
1450	1.0000e-08		2.4978		0.68313		3.7296		0.63617		4.8958		0.72133
1455	1.0000e-08		2.6651		0.70815		3.7104		0.64439		4.6068		0.72675
1460	1.0000e-08		2.6885		0.68437		3.7622		0.63678		5.0223		0.71874
1465	1.0000e-08		2.6025		0.71922		3.7443		0.64164		5.0285		0.72300
1470	1.0000e-08		2.6806		0.69088		3.6961		0.64381		5.0205		0.72922
1475	1.0000e-08		2.3069		0.70232		3.6752		0.64488		4.9072		0.72729
1480	1.0000e-08		2.8542		0.70457		3.6338		0.63814		4.7135		0.72087
1485	1.0000e-08		2.6279		0.69799		3.7717		0.65475		5.0004		0.73623
1490	1.0000e-08		2.5597		0.71598		3.6502		0.64501		4.6568		0.72787
1495	1.0000e-08		2.1746		0.69345		3.6824		0.64712		4.9839		0.72832
1500	1.0000e-08		2.4526		0.70141		3.7174		0.65242		5.3076		0.72696
1505	1.0000e-08		2.9512		0.69653		3.6863		0.64302		4.6810		0.72667
1510	1.0000e-08		2.7269		0.69937		3.6792		0.64500		4.7537		0.72626
1515	1.0000e-08		2.8132		0.70409		3.7260		0.65103		4.8010		0.73443
1520	1.0000e-08		2.3459		0.68852		3.6391		0.63950		4.8115		0.72173
1525	1.0000e-08		2.0820		0.69415		3.6697		0.64041		4.8654		0.72402
1530	1.0000e-08		2.1765		0.71212		3.6651		0.64293		4.8078		0.72182
1535	1.0000e-08		2.3147		0.70157		3.6160		0.63853		4.6600		0.72011
1540	1.0000e-08		2.5814		0.71450		3.5869		0.64021		4.6759		0.72248
