=============training from sratch============
Program ID: 8255

Program command: 
 ['TrainSegV3d_ROI.py', '/home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI', '1', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/nrrd_npy', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy', '0', '3,2,1']

Major program changes: 
      1  3D V model for primary cancer ROI;
      2  Uniform ROI size: 51*171*171 in z,y,x directon;
      3  Total 36 patient data, in which training data 24 patients, validation 6 patients, and test 6 patients;
      4  all 36 patients data have 50-80% 3D label;
      5  Dice coefficient is 3D dice coefficient against corresponding 3D ground truth;
      6  training data augmentation in the fly: affine in XY plane, translation in Z direction;
      7  In the bottle neck of V model, the latent vector has size of 512*2*9*9;
      Sep 16th, 2019:
      1   add dynamic loss weight according trainin  data;
      2   refine learning rate decay.
      Sep 21st, 2019
      1   add improved Boundary Loss2, and inherit the previous learningrate of network of pure CELoss;
      Sep 23rd, 2019:
      1   improve mean of boundary loss limited on the A,B regions;
      2   use log(segProb) instead of segProb in the boudary loss;
      3   CrossEntropy weight reduces 0.01 per 5 epochs from 1 to 0.01, while boundary Loss weight increase 0.01 per 5 epochs from 0.01 to 1. 
      Sep 24th, 2019
      1   Use boundaryLoss1, which is considering the whole volume. 
      Sep 25th, 2019
      1   use boundaryLoss3, which is a stronger gradient signal to improve loss.
      2   unbalanced weight for class is applied on logP,and just use boundaryLoss3 with CELoss.
      3   use CELoss and boundaryLoss together.
      4   Use truncated DistanceCrossEntropy Loss alone;
      5   change LRScheduler into reduce into Plateau with initial LR=0.1
      Sep 26th, 2019
      1   Add one layer in the bottom of V model;
      2   Add residual connnection in each layer;
      Sep 30th, 2019
      1   With size-reduced ROI of size 51*149*149;
      2   reduce the translation of data augmentation;
      3   reduce all data into 35 patients, excluding a very blur patient.
      Oct 5th, 2019
      1   use uniform physical size 147mm*147mm*147mm, input pixel size: 49*147*147 with spacing size 3mm*1mm*1mm;
      2   change V model with inputsize 49*147*147
      Oct 6th, 2019
      1   add filter number to 48 at the first layer. 
         

Discarded changes:                  

Experiment setting:
Input CT data: 51*171*171 ROI around primary cancer

Loss Function:  SoftMax

Data:   total 36 patients with 50-80% label, 6-fold cross validation, test 6, validation 6, and training 24.  
    script: python3.7 statisticsLabelFiles.py 
    Total 36 in /home/hxie1/data/OvarianCancerCT/primaryROI/labels_npy
    0 has 48159408 elements, with a rate of  0.8970491562903105 
    1 has 5527068 elements, with a rate of  0.10295084370968957

Training strategy: 

          

Program starting Time: 2019-10-06 08:48:52.504496
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191006_084852

Info: this is the 0th fold leave for test in the 6-fold cross-validation.

Info: batchSize = 6

Net parameters is saved in  /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191006_084852.
6-fold cross validation: the 0th fold is for test, the 1th fold is for validation, remaining folds are for training.

training dataset: total 27 image files.

validation dataset: total 7 image files.

test dataset: total 7 image files.
Total 27 training files  extracted from /home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy
0 has 23525912 elements, with a rate of  0.822909269733675 
1 has 5062795 elements, with a rate of  0.1770907302663251 
loss weight = tensor([1.0000, 4.6468])
Network has total 73,277,474 parameters.


************** Table of Training Log **************
Epoch	LearningRate		TrainingLoss	Dice		ValidationLoss	Dice		TestLoss	Dice
210	1.0000e-04		3.1552		0.56944		2.7582		0.64029		1.6632		0.44632
215	1.0000e-04		2.9842		0.56915		2.7515		0.68347		1.6985		0.40785
220	1.0000e-04		3.2456		0.58418		2.7632		0.66506		1.8350		0.39209
225	1.0000e-04		3.3175		0.55438		2.6050		0.66570		1.6741		0.41244
230	1.0000e-04		3.0965		0.56751		2.6045		0.66837		1.6888		0.39903
235	1.0000e-04		3.1507		0.56561		2.6622		0.66800		1.7413		0.40427
240	1.0000e-04		3.3235		0.57556		2.5099		0.69115		1.6399		0.42899
245	1.0000e-04		2.8693		0.57116		2.5412		0.65748		1.5869		0.45457
250	1.0000e-04		3.0655		0.58707		2.6229		0.66968		1.6628		0.43232
255	1.0000e-04		2.5362		0.58709		2.6060		0.68083		1.6143		0.42889
260	1.0000e-04		2.6723		0.58429		2.6030		0.68799		1.6133		0.44670
265	1.0000e-04		3.0471		0.55980		2.5823		0.66527		1.6499		0.42051
270	1.0000e-04		3.2345		0.60311		2.5936		0.65107		1.5725		0.47356
275	1.0000e-04		3.3357		0.58421		2.6571		0.69227		1.6691		0.43595
280	1.0000e-04		2.6812		0.60993		2.6894		0.64474		1.6057		0.46167
285	1.0000e-04		3.3760		0.60255		2.7044		0.70457		1.7477		0.37404
290	1.0000e-04		3.1833		0.58439		2.6443		0.71219		1.6741		0.42077
295	1.0000e-05		2.7719		0.58093		2.6283		0.66875		1.6390		0.42802
300	1.0000e-05		3.1035		0.57469		2.6045		0.70774		1.7197		0.39784
305	1.0000e-05		3.6263		0.57247		2.5478		0.67971		1.5839		0.45359
310	1.0000e-05		2.8166		0.61137		2.7342		0.62471		1.5936		0.49138
315	1.0000e-05		2.8399		0.59037		2.7358		0.67143		1.5696		0.48317
320	1.0000e-05		2.9807		0.57384		2.6122		0.64903		1.5389		0.51189
325	1.0000e-05		3.3011		0.58998		2.6396		0.67007		1.6328		0.42868
330	1.0000e-05		3.1965		0.58570		2.6194		0.70382		1.7373		0.39514
335	1.0000e-05		3.1216		0.58138		2.7247		0.66734		1.6216		0.42901
340	1.0000e-05		3.0716		0.54568		2.6938		0.65777		1.6440		0.43289
345	1.0000e-05		2.8761		0.59879		2.7576		0.69919		1.8533		0.35438
350	1.0000e-06		3.0180		0.60924		2.6242		0.70089		1.7138		0.39513
355	1.0000e-06		3.2840		0.58064		2.5683		0.69858		1.6406		0.42374
360	1.0000e-06		2.9704		0.57814		2.6080		0.68855		1.6240		0.43545
365	1.0000e-06		2.8526		0.59480		2.6294		0.66814		1.6332		0.45170
370	1.0000e-06		2.7678		0.57353		2.6557		0.69135		1.7608		0.37757
375	1.0000e-06		3.1903		0.57674		2.6332		0.68252		1.6958		0.40722
380	1.0000e-06		3.3395		0.59197		2.6476		0.67872		1.6740		0.41540
385	1.0000e-06		3.2359		0.57846		2.6622		0.68360		1.6854		0.41029
390	1.0000e-06		3.0834		0.56468		2.6505		0.71266		1.8847		0.35332
395	1.0000e-06		2.9686		0.56488		2.8109		0.67022		1.7331		0.39235
400	1.0000e-06		2.7450		0.58297		2.6210		0.66635		1.5500		0.50073
405	1.0000e-07		3.1697		0.59819		2.7190		0.66727		1.6180		0.44028
410	1.0000e-07		2.8668		0.56482		2.5641		0.69365		1.6512		0.43432
415	1.0000e-07		3.0500		0.61227		2.6256		0.67562		1.6492		0.41837
420	1.0000e-07		2.6662		0.57675		2.5188		0.68426		1.5913		0.45303
425	1.0000e-07		3.2163		0.55951		2.6304		0.69924		1.6369		0.41156
430	1.0000e-07		3.4728		0.59839		2.6747		0.68664		1.6515		0.40698
435	1.0000e-07		3.1179		0.59298		2.6987		0.69447		1.6256		0.42677
440	1.0000e-07		3.1437		0.56099		2.5887		0.68024		1.6024		0.44144
445	1.0000e-07		3.0549		0.57651		2.6445		0.70923		1.7888		0.38086
450	1.0000e-07		3.1875		0.57802		2.6979		0.67434		1.6238		0.44253
455	1.0000e-07		3.0291		0.57095		2.6624		0.68246		1.5873		0.45374
460	1.0000e-08		3.2636		0.57781		2.7705		0.67190		1.6719		0.42423
465	1.0000e-08		2.8199		0.57669		2.6118		0.67505		1.5896		0.47260
470	1.0000e-08		2.9386		0.57771		2.7251		0.68271		1.7078		0.39896
475	1.0000e-08		3.7894		0.58581		2.5517		0.66978		1.6029		0.48810
480	1.0000e-08		3.3100		0.58401		2.6529		0.65977		1.5942		0.44940
485	1.0000e-08		3.0213		0.58336		2.5530		0.67748		1.5723		0.46200
490	1.0000e-08		2.9022		0.59344		2.6483		0.67848		1.6662		0.41799
495	1.0000e-08		2.8791		0.59314		2.5891		0.67042		1.6399		0.43146
500	1.0000e-08		2.8607		0.57639		2.6718		0.67382		1.7348		0.40313
505	1.0000e-08		3.1916		0.56710		2.5817		0.67987		1.5969		0.47008
510	1.0000e-08		3.2800		0.57429		2.5661		0.68448		1.6019		0.45288
515	1.0000e-08		2.9191		0.60012		2.5460		0.69125		1.6696		0.43796
520	1.0000e-08		2.9106		0.58720		2.6153		0.68068		1.6447		0.44125
525	1.0000e-08		2.7517		0.59545		2.6667		0.71627		1.9116		0.35126
530	1.0000e-08		3.0096		0.59362		2.6150		0.68742		1.7168		0.39222
535	1.0000e-08		2.6289		0.59363		2.6930		0.69968		1.6790		0.39661
540	1.0000e-08		2.9563		0.60673		2.6764		0.65514		1.6395		0.43295
545	1.0000e-08		3.2101		0.60054		2.8164		0.68005		1.7729		0.37810
550	1.0000e-08		2.7163		0.57583		2.6173		0.67559		1.5836		0.48570
555	1.0000e-08		2.8557		0.60428		2.6098		0.69357		1.6753		0.41520
560	1.0000e-08		2.9488		0.60564		2.6422		0.69193		1.6977		0.39454
565	1.0000e-08		3.2725		0.57319		2.5972		0.68405		1.6256		0.43486
570	1.0000e-08		2.6601		0.59602		2.6180		0.67223		1.5908		0.45243
575	1.0000e-08		2.8767		0.59485		2.6022		0.66955		1.5908		0.45200
580	1.0000e-08		2.6509		0.59204		2.6108		0.65335		1.5911		0.46912
585	1.0000e-08		2.9730		0.59652		2.6374		0.69345		1.6490		0.43045
590	1.0000e-08		3.0974		0.55551		2.7685		0.67035		1.7435		0.41350
595	1.0000e-08		2.7781		0.58791		2.6426		0.69371		1.6761		0.42478
600	1.0000e-08		2.8249		0.59530		2.6957		0.66650		1.6397		0.43680
605	1.0000e-08		3.8007		0.56810		2.6217		0.68320		1.6946		0.41736
610	1.0000e-08		2.9209		0.58286		2.6731		0.69648		1.7783		0.37361
615	1.0000e-08		3.1289		0.56134		2.6535		0.67538		1.6707		0.40735
620	1.0000e-08		2.9432		0.56595		2.6442		0.68574		1.6433		0.41604
625	1.0000e-08		3.0723		0.60682		2.6468		0.68194		1.6301		0.42096
630	1.0000e-08		2.9712		0.54936		2.6361		0.68598		1.6437		0.43319
635	1.0000e-08		3.1810		0.58688		2.6486		0.68208		1.6572		0.41981
640	1.0000e-08		2.9717		0.56614		2.5892		0.69118		1.5640		0.48056
645	1.0000e-08		3.3144		0.55695		2.6422		0.69112		1.6585		0.42356
650	1.0000e-08		2.8570		0.57721		2.6628		0.67626		1.6939		0.40534
655	1.0000e-08		3.0038		0.57442		2.6321		0.67401		1.6575		0.42888
660	1.0000e-08		3.0528		0.57001		2.5745		0.69213		1.5723		0.47714
665	1.0000e-08		2.9096		0.60459		2.6610		0.67122		1.6623		0.41730
670	1.0000e-08		3.0831		0.57263		2.6515		0.68973		1.6501		0.42333
675	1.0000e-08		2.6698		0.59403		2.7573		0.65981		1.6474		0.43221
680	1.0000e-08		2.6909		0.60291		2.6589		0.69090		1.6400		0.42059
685	1.0000e-08		3.2732		0.56643		2.6078		0.65316		1.5736		0.48159
690	1.0000e-08		2.5775		0.61672		2.6012		0.70024		1.6482		0.43271
695	1.0000e-08		3.3645		0.60834		2.6592		0.65554		1.6087		0.45520
700	1.0000e-08		2.8074		0.60305		2.5962		0.67408		1.5790		0.47326
705	1.0000e-08		3.2975		0.58467		2.5268		0.70275		1.6730		0.44606
710	1.0000e-08		2.9459		0.58664		2.5299		0.69314		1.5545		0.47154
715	1.0000e-08		3.2303		0.56002		2.6771		0.70033		1.7387		0.38649
720	1.0000e-08		3.0347		0.59636		2.5666		0.69611		1.6131		0.44503
725	1.0000e-08		4.0549		0.56778		2.5596		0.66956		1.5951		0.45661
730	1.0000e-08		2.6774		0.59457		2.6410		0.68818		1.6383		0.41828
735	1.0000e-08		2.9991		0.57140		2.5757		0.67106		1.5630		0.47694
740	1.0000e-08		3.2636		0.57424		2.6291		0.70469		1.7447		0.38435
745	1.0000e-08		3.6366		0.55132		2.5472		0.69758		1.5778		0.47192
750	1.0000e-08		2.9450		0.57857		2.6547		0.65373		1.5971		0.46694
755	1.0000e-08		2.8827		0.61825		2.6015		0.65805		1.5330		0.48303
760	1.0000e-08		2.5640		0.59112		2.6074		0.68079		1.5981		0.44225
765	1.0000e-08		3.2262		0.56958		2.5840		0.70533		1.7019		0.41906
770	1.0000e-08		2.8683		0.59132		2.5445		0.68494		1.5913		0.45615
775	1.0000e-08		3.6040		0.59028		2.6537		0.69027		1.6836		0.40445
780	1.0000e-08		2.8444		0.59030		2.6361		0.66525		1.5907		0.45501
785	1.0000e-08		2.4260		0.59569		2.6646		0.67135		1.5661		0.45210
790	1.0000e-08		3.2290		0.59391		2.6115		0.70675		1.6639		0.41603
795	1.0000e-08		2.8193		0.57429		2.5953		0.67062		1.6062		0.44574
800	1.0000e-08		3.1221		0.62670		2.6583		0.68989		1.6633		0.41142
805	1.0000e-08		2.7512		0.60284		2.6699		0.70003		1.6343		0.42433
810	1.0000e-08		2.7458		0.58091		2.6071		0.67508		1.5400		0.47712
815	1.0000e-08		2.8485		0.59220		2.6087		0.66772		1.5952		0.45239
820	1.0000e-08		3.0399		0.59304		2.5951		0.69113		1.6606		0.41387
825	1.0000e-08		3.0802		0.58550		2.5997		0.68549		1.6946		0.41591
830	1.0000e-08		3.0430		0.58904		2.5167		0.69379		1.6066		0.46935
835	1.0000e-08		3.2235		0.59089		2.6955		0.68956		1.7223		0.38679
840	1.0000e-08		3.2672		0.57583		2.6078		0.67781		1.6044		0.44717
845	1.0000e-08		2.7823		0.58988		2.6509		0.64458		1.5636		0.50044
850	1.0000e-08		3.1821		0.58794		2.7711		0.70169		1.8810		0.35433
855	1.0000e-08		3.0456		0.59097		2.6620		0.68150		1.6549		0.41210
860	1.0000e-08		3.2465		0.58866		2.6485		0.67560		1.6338		0.42415
865	1.0000e-08		3.1544		0.58596		2.6530		0.67655		1.6970		0.42766
870	1.0000e-08		3.2320		0.58552		2.6184		0.64997		1.5848		0.48588
875	1.0000e-08		2.9767		0.57768		2.5883		0.66858		1.5835		0.45966
880	1.0000e-08		2.8869		0.58030		2.7714		0.71079		1.8837		0.34117
885	1.0000e-08		3.0905		0.59240		2.6618		0.68945		1.7009		0.40658
890	1.0000e-08		2.8001		0.58355		2.5444		0.70641		1.6396		0.44769
895	1.0000e-08		2.9728		0.57510		2.6623		0.66462		1.5959		0.47648
900	1.0000e-08		2.9711		0.58677		2.6777		0.69777		1.7069		0.39605
905	1.0000e-08		3.2060		0.55705		2.5676		0.68546		1.6007		0.44648
910	1.0000e-08		3.0508		0.59128		2.6563		0.67628		1.6877		0.41571
915	1.0000e-08		3.2615		0.56024		2.6156		0.68478		1.6136		0.43190
920	1.0000e-08		2.9208		0.58558		2.8723		0.66997		1.8062		0.38696
925	1.0000e-08		2.8057		0.60258		2.6446		0.68516		1.6323		0.41337
930	1.0000e-08		3.0543		0.57819		2.6464		0.67673		1.5981		0.44657
935	1.0000e-08		2.8749		0.62360		2.6485		0.68787		1.7489		0.38759
940	1.0000e-08		3.3408		0.56637		2.5830		0.65568		1.5252		0.48946
945	1.0000e-08		2.9654		0.57604		2.6582		0.68523		1.6423		0.42921
950	1.0000e-08		2.9559		0.62344		2.6874		0.68585		1.6964		0.40072
955	1.0000e-08		3.0070		0.57818		2.8023		0.65781		1.7248		0.43096
960	1.0000e-08		2.9318		0.58632		2.6755		0.69028		1.7156		0.38836
965	1.0000e-08		3.7396		0.55328		2.5822		0.67966		1.5664		0.47217
970	1.0000e-08		2.9599		0.60405		2.6221		0.66318		1.5647		0.49227
975	1.0000e-08		3.4407		0.59224		2.6688		0.67822		1.6489		0.41297
980	1.0000e-08		2.7964		0.58128		2.6228		0.64680		1.5485		0.49640
985	1.0000e-08		3.0566		0.60726		2.5642		0.66243		1.5578		0.50340
990	1.0000e-08		3.1057		0.56351		2.6363		0.68900		1.6905		0.40362
995	1.0000e-08		3.0343		0.57537		2.5958		0.68787		1.6037		0.46087
1000	1.0000e-08		2.7642		0.60918		2.5775		0.68412		1.5669		0.45119
1005	1.0000e-08		2.5775		0.59767		2.6979		0.68456		1.6546		0.41250
1010	1.0000e-08		3.3054		0.56732		2.7229		0.68611		1.7189		0.39318
1015	1.0000e-08		3.3648		0.56897		2.6913		0.71059		1.8087		0.36096
1020	1.0000e-08		2.5362		0.58873		2.6244		0.66667		1.6370		0.43862
1025	1.0000e-08		2.8166		0.59402		2.6885		0.64719		1.5688		0.46736
1030	1.0000e-08		3.4250		0.56945		2.6843		0.68676		1.6945		0.39758
1035	1.0000e-08		2.7493		0.58771		2.6154		0.66554		1.5688		0.47112
1040	1.0000e-08		3.5302		0.57804		2.7659		0.67783		1.6779		0.43246
1045	1.0000e-08		2.6954		0.61094		2.6039		0.65369		1.5682		0.47116
1050	1.0000e-08		3.0597		0.60598		2.5768		0.71344		1.6619		0.43379
1055	1.0000e-08		3.3686		0.59060		2.8086		0.70046		1.8204		0.36720
1060	1.0000e-08		2.9375		0.58414		2.8292		0.67510		1.8124		0.38200
1065	1.0000e-08		3.0762		0.57269		2.6539		0.66795		1.6431		0.43308
1070	1.0000e-08		3.6304		0.57624		2.5472		0.66884		1.5655		0.47392
1075	1.0000e-08		3.0140		0.58419		2.7100		0.69903		1.7070		0.40425
1080	1.0000e-08		2.9136		0.57772		2.6809		0.69478		1.6399		0.42570
1085	1.0000e-08		3.0439		0.55779		2.6027		0.69212		1.6727		0.41237
1090	1.0000e-08		2.8095		0.57598		2.6458		0.66196		1.5855		0.45263
1095	1.0000e-08		2.6810		0.58076		2.6269		0.67593		1.5934		0.46013
1100	1.0000e-08		3.0196		0.58368		2.5724		0.69412		1.5773		0.48158
1105	1.0000e-08		2.8633		0.58799		2.5798		0.67403		1.5571		0.47633
1110	1.0000e-08		2.8317		0.58594		2.5956		0.66542		1.5742		0.45273
1115	1.0000e-08		3.1246		0.55899		2.6223		0.67992		1.5569		0.47757
1120	1.0000e-08		3.2423		0.59402		2.8939		0.67329		1.8325		0.37615
1125	1.0000e-08		3.0593		0.58145		2.6493		0.70210		1.6870		0.40652
1130	1.0000e-08		2.6821		0.59397		2.5955		0.69744		1.7082		0.40918
1135	1.0000e-08		2.8300		0.59712		2.7147		0.68916		1.6474		0.41275
1140	1.0000e-08		3.0004		0.59109		2.6714		0.64314		1.5363		0.49290
1145	1.0000e-08		3.2870		0.57680		2.6544		0.65014		1.5633		0.45852
1150	1.0000e-08		3.9307		0.59731		2.5267		0.67310		1.5572		0.49921
1155	1.0000e-08		3.1059		0.56252		2.6536		0.68472		1.6865		0.41101
1160	1.0000e-08		3.1893		0.56610		2.6033		0.67102		1.6312		0.43486
1165	1.0000e-08		3.0191		0.56057		2.7379		0.68044		1.7644		0.37908
1170	1.0000e-08		2.9693		0.58892		2.5876		0.70625		1.6868		0.41348
1175	1.0000e-08		3.0902		0.57982		2.6960		0.67095		1.7088		0.40325
1180	1.0000e-08		3.1224		0.59097		2.6815		0.69937		1.6755		0.40854
1185	1.0000e-08		2.8342		0.58958		2.6172		0.69087		1.6059		0.43919
1190	1.0000e-08		3.0517		0.58658		2.6413		0.69682		1.6721		0.42713
1195	1.0000e-08		3.4667		0.59113		2.7431		0.69002		1.8285		0.36881
1200	1.0000e-08		3.0326		0.58811		2.5492		0.70504		1.6692		0.40689
1205	1.0000e-08		2.6651		0.59951		2.6609		0.67672		1.5874		0.44903
1210	1.0000e-08		2.8742		0.59023		2.7927		0.68595		1.7645		0.37357
1215	1.0000e-08		3.4992		0.58526		2.6584		0.70717		1.7219		0.39143
1220	1.0000e-08		3.2382		0.57153		2.6978		0.69719		1.8010		0.37272
1225	1.0000e-08		3.2669		0.56338		2.5881		0.67263		1.6537		0.43630
1230	1.0000e-08		3.2999		0.55851		2.5830		0.66247		1.5688		0.46149
1235	1.0000e-08		2.8314		0.57369		2.5506		0.68512		1.5826		0.45646
1240	1.0000e-08		2.9882		0.57451		2.7509		0.67168		1.6917		0.43134
1245	1.0000e-08		2.9961		0.58374		2.5689		0.66501		1.5877		0.47480
1250	1.0000e-08		2.6107		0.58942		2.6323		0.65624		1.5792		0.44892
1255	1.0000e-08		3.2533		0.58734		2.6934		0.66620		1.6588		0.42678
1260	1.0000e-08		2.6525		0.61196		2.6079		0.66405		1.5629		0.46536
1265	1.0000e-08		2.5788		0.57827		2.6720		0.67632		1.6479		0.41171
1270	1.0000e-08		3.0084		0.59472		2.6244		0.68237		1.5982		0.44746
1275	1.0000e-08		2.6852		0.57751		2.6219		0.68843		1.5707		0.44485
1280	1.0000e-08		2.8961		0.56064		2.7234		0.69509		1.7006		0.39681
1285	1.0000e-08		2.7649		0.58604		2.6466		0.66694		1.5519		0.54255
1290	1.0000e-08		3.2752		0.60931		2.6021		0.67667		1.6013		0.45996
1295	1.0000e-08		2.9360		0.59161		2.5561		0.67698		1.5194		0.46531
1300	1.0000e-08		2.7176		0.59112		2.6032		0.70025		1.7371		0.39362
1305	1.0000e-08		3.3198		0.56185		2.6392		0.69110		1.6832		0.40418
