=============training from sratch============
Program ID: 7000

Program command: 
 ['TrainSegV3d_ROI.py', '/home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI', '1', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/nrrd_npy', '/home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy', '0', '3,2,1']

Major program changes: 
      1  3D V model for primary cancer ROI;
      2  Uniform ROI size: 51*171*171 in z,y,x directon;
      3  Total 36 patient data, in which training data 24 patients, validation 6 patients, and test 6 patients;
      4  all 36 patients data have 50-80% 3D label;
      5  Dice coefficient is 3D dice coefficient against corresponding 3D ground truth;
      6  training data augmentation in the fly: affine in XY plane, translation in Z direction;
      7  In the bottle neck of V model, the latent vector has size of 512*2*9*9;
      Sep 16th, 2019:
      1   add dynamic loss weight according trainin  data;
      2   refine learning rate decay.
      Sep 21st, 2019
      1   add improved Boundary Loss2, and inherit the previous learningrate of network of pure CELoss;
      Sep 23rd, 2019:
      1   improve mean of boundary loss limited on the A,B regions;
      2   use log(segProb) instead of segProb in the boudary loss;
      3   CrossEntropy weight reduces 0.01 per 5 epochs from 1 to 0.01, while boundary Loss weight increase 0.01 per 5 epochs from 0.01 to 1. 
      Sep 24th, 2019
      1   Use boundaryLoss1, which is considering the whole volume. 
      Sep 25th, 2019
      1   use boundaryLoss3, which is a stronger gradient signal to improve loss.
      2   unbalanced weight for class is applied on logP,and just use boundaryLoss3 with CELoss.
      3   use CELoss and boundaryLoss together.
      4   Use truncated DistanceCrossEntropy Loss alone;
      5   change LRScheduler into reduce into Plateau with initial LR=0.1
      Sep 26th, 2019
      1   Add one layer in the bottom of V model;
      2   Add residual connnection in each layer;
      Sep 30th, 2019
      1   With size-reduced ROI of size 51*149*149;
      2   reduce the translation of data augmentation;
      3   reduce all data into 35 patients, excluding a very blur patient.
      Oct 5th, 2019
      1   use uniform physical size 147mm*147mm*147mm, input pixel size: 49*147*147 with spacing size 3mm*1mm*1mm;
      2   change V model with inputsize 49*147*147
      
         

Discarded changes:                  

Experiment setting:
Input CT data: 51*171*171 ROI around primary cancer

Loss Function:  SoftMax

Data:   total 36 patients with 50-80% label, 6-fold cross validation, test 6, validation 6, and training 24.  
    script: python3.7 statisticsLabelFiles.py 
    Total 36 in /home/hxie1/data/OvarianCancerCT/primaryROI/labels_npy
    0 has 48159408 elements, with a rate of  0.8970491562903105 
    1 has 5527068 elements, with a rate of  0.10295084370968957

Training strategy: 

          

Program starting Time: 2019-10-05 17:20:44.582667
Info: netPath = /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191005_172044

Info: this is the 0th fold leave for test in the 6-fold cross-validation.

Info: batchSize = 6

Net parameters is saved in  /home/hxie1/temp_netParameters/OvarianCancer/SegV3d_ROI/20191005_172044.
program re-initializes all input files list, which will lead previous all K_fold cross validation invalid.
6-fold cross validation: the 0th fold is for test, the 1th fold is for validation, remaining folds are for training.

training dataset: total 27 image files.

validation dataset: total 7 image files.

test dataset: total 7 image files.
Total 27 training files  extracted from /home/hxie1/data/OvarianCancerCT/primaryROI1_1_3/labels_npy
0 has 23525912 elements, with a rate of  0.822909269733675 
1 has 5062795 elements, with a rate of  0.1770907302663251 
loss weight = tensor([1.0000, 4.6468])
Network has total 73,047,746 parameters.


************** Table of Training Log **************
Epoch	LearningRate		TrainingLoss	Dice		ValidationLoss	Dice		TestLoss	Dice
840	1.0000e-08		1.4352		0.68778		2.2370		0.69025		2.5433		0.61921
845	1.0000e-08		1.2381		0.70286		2.2510		0.68772		2.2409		0.63684
850	1.0000e-08		1.3760		0.72428		2.0695		0.70094		2.3230		0.64297
855	1.0000e-08		1.7553		0.67918		2.2409		0.69656		2.4999		0.63606
860	1.0000e-08		1.3983		0.71747		2.3234		0.67967		2.1443		0.61398
865	1.0000e-08		1.3123		0.70023		2.2476		0.68419		2.2269		0.62895
870	1.0000e-08		1.3072		0.71452		2.1014		0.68424		2.1537		0.63115
875	1.0000e-08		1.3175		0.73002		2.1856		0.69322		2.0579		0.63543
880	1.0000e-08		2.0736		0.68395		2.2353		0.68004		2.1925		0.61641
885	1.0000e-08		1.2991		0.72420		2.1694		0.69760		2.4207		0.63811
890	1.0000e-08		1.3104		0.71918		2.2543		0.68961		2.5266		0.62817
895	1.0000e-08		1.6323		0.68649		2.1816		0.69127		2.1657		0.64043
900	1.0000e-08		1.4455		0.70077		2.3009		0.67686		2.3414		0.60875
905	1.0000e-08		1.5642		0.70913		2.2178		0.68423		2.3335		0.62983
910	1.0000e-08		1.2610		0.71257		2.4058		0.68847		2.3795		0.61994
915	1.0000e-08		1.4238		0.69362		2.2010		0.68093		2.0869		0.60217
920	1.0000e-08		1.3710		0.68654		2.1899		0.69054		2.2401		0.61984
925	1.0000e-08		1.5714		0.71852		2.2050		0.68768		2.2985		0.64024
930	1.0000e-08		1.5199		0.69761		2.2526		0.68548		2.2260		0.61664
935	1.0000e-08		1.3980		0.70927		2.2558		0.68151		2.4184		0.62202
940	1.0000e-08		1.3183		0.69833		2.1943		0.69339		2.2895		0.64153
945	1.0000e-08		1.5720		0.69062		2.1678		0.69917		2.3729		0.63962
950	1.0000e-08		1.7072		0.73262		2.2271		0.68936		2.2600		0.63119
955	1.0000e-08		1.2666		0.73124		2.1595		0.69427		2.2886		0.63651
960	1.0000e-08		1.3126		0.71156		2.1594		0.70572		2.3852		0.64051
965	1.0000e-08		1.7473		0.68118		2.3606		0.68624		2.2958		0.62228
970	1.0000e-08		1.4071		0.71665		2.3381		0.67943		2.2702		0.62932
975	1.0000e-08		1.4148		0.69655		2.2098		0.68776		2.2773		0.61434
980	1.0000e-08		1.5540		0.66697		2.3066		0.67979		2.3172		0.60941
985	1.0000e-08		1.5288		0.66309		2.1644		0.69435		2.3252		0.63726
990	1.0000e-08		1.4956		0.70744		2.1407		0.70718		2.3689		0.64790
995	1.0000e-08		1.3813		0.69178		2.1657		0.69297		2.2682		0.64771
1000	1.0000e-08		1.4852		0.71959		2.2176		0.68886		2.2869		0.63518
1005	1.0000e-08		1.6247		0.68995		2.1636		0.69414		2.3517		0.64900
1010	1.0000e-08		1.4948		0.68176		2.1865		0.67839		1.8990		0.58591
1015	1.0000e-08		1.3203		0.73339		2.2373		0.68673		2.1790		0.64453
1020	1.0000e-08		1.2555		0.70795		2.3238		0.68325		2.2337		0.64186
1025	1.0000e-08		1.2758		0.68243		2.2373		0.68445		2.1690		0.62801
1030	1.0000e-08		1.4530		0.71171		2.1730		0.68983		2.3071		0.63646
1035	1.0000e-08		1.4911		0.67314		2.2271		0.68044		2.3126		0.61763
1040	1.0000e-08		1.6291		0.72266		2.0501		0.70826		2.4512		0.64300
1045	1.0000e-08		1.2837		0.71263		2.2105		0.70098		2.4278		0.63825
1050	1.0000e-08		1.2432		0.68092		2.2749		0.69165		2.3547		0.63476
1055	1.0000e-08		1.3969		0.66444		2.2351		0.69264		2.3243		0.62475
1060	1.0000e-08		1.6214		0.65344		2.2829		0.68377		2.3566		0.62685
1065	1.0000e-08		1.6465		0.68968		2.2104		0.68155		2.0024		0.59052
1070	1.0000e-08		1.5696		0.69532		2.1929		0.69091		2.0785		0.60810
1075	1.0000e-08		1.4896		0.68537		2.2543		0.68720		2.3344		0.61657
1080	1.0000e-08		1.5065		0.73063		2.2657		0.69015		2.3457		0.61390
1085	1.0000e-08		1.2463		0.73782		2.2230		0.68962		2.3589		0.64065
1090	1.0000e-08		1.5160		0.68082		2.1307		0.69035		2.2313		0.63657
1095	1.0000e-08		1.8569		0.68885		2.2440		0.69207		2.3163		0.63510
1100	1.0000e-08		1.3496		0.72425		2.1942		0.68682		2.2010		0.62533
1105	1.0000e-08		1.4723		0.72546		2.2270		0.68981		2.3716		0.63724
1110	1.0000e-08		1.9809		0.67712		2.1835		0.69503		2.3748		0.63135
1115	1.0000e-08		1.4819		0.74505		2.2132		0.68419		2.0315		0.60510
1120	1.0000e-08		1.7200		0.69550		2.1406		0.68510		2.1141		0.61654
1125	1.0000e-08		1.4785		0.69872		2.2548		0.68529		2.2448		0.63227
1130	1.0000e-08		1.2768		0.69802		2.2584		0.68765		2.4777		0.62916
1135	1.0000e-08		1.7060		0.69848		2.1894		0.69423		2.4269		0.62872
1140	1.0000e-08		1.5642		0.70656		2.2642		0.69308		2.3246		0.61432
1145	1.0000e-08		1.4458		0.69477		2.3156		0.68975		2.4702		0.62587
1150	1.0000e-08		1.2029		0.71034		2.1549		0.69168		2.3713		0.62895
1155	1.0000e-08		1.6717		0.66784		2.2221		0.68887		2.2420		0.62370
1160	1.0000e-08		1.3887		0.66333		2.1619		0.68573		1.9252		0.58328
1165	1.0000e-08		1.4294		0.72439		2.2616		0.69047		2.3586		0.61795
1170	1.0000e-08		1.3997		0.70237		2.3142		0.68983		2.6026		0.61352
1175	1.0000e-08		1.3880		0.70786		2.1020		0.69232		2.2680		0.64035
1180	1.0000e-08		1.5571		0.70199		2.2418		0.69193		2.1584		0.64584
1185	1.0000e-08		1.7916		0.68611		2.1903		0.68645		2.2453		0.62338
1190	1.0000e-08		1.4864		0.70303		2.2981		0.68258		2.3093		0.61206
1195	1.0000e-08		1.2307		0.72092		2.1468		0.69896		2.3516		0.64542
1200	1.0000e-08		1.2397		0.71249		2.1779		0.69770		2.3733		0.64893
1205	1.0000e-08		1.3917		0.69651		2.1749		0.69570		2.5473		0.62987
1210	1.0000e-08		1.4805		0.69653		2.1545		0.69111		2.4794		0.63652
1215	1.0000e-08		1.3573		0.70676		2.2948		0.69194		2.4023		0.62784
1220	1.0000e-08		1.3286		0.70612		2.2672		0.69276		2.1946		0.65082
1225	1.0000e-08		1.2205		0.71151		2.1711		0.69986		2.3345		0.64494
1230	1.0000e-08		1.4282		0.71623		2.1638		0.70246		2.3447		0.64511
1235	1.0000e-08		1.3470		0.69657		2.2173		0.68421		2.1376		0.63114
1240	1.0000e-08		1.4543		0.64259		2.1878		0.68376		2.2525		0.62803
1245	1.0000e-08		1.5089		0.71359		2.2245		0.68830		2.2223		0.62279
1250	1.0000e-08		1.3840		0.70355		2.1501		0.69333		2.1739		0.63852
1255	1.0000e-08		1.5703		0.64600		2.1116		0.69247		2.2669		0.63870
1260	1.0000e-08		1.5482		0.67819		2.2914		0.68919		2.4100		0.62843
1265	1.0000e-08		1.2652		0.72306		2.1738		0.68494		2.0408		0.62607
1270	1.0000e-08		1.3191		0.69339		2.2392		0.68031		2.0941		0.61597
1275	1.0000e-08		1.4036		0.70547		2.1653		0.68851		2.0740		0.62062
1280	1.0000e-08		1.4763		0.71409		2.3038		0.68810		2.3838		0.62107
1285	1.0000e-08		1.2366		0.68037		2.1606		0.68898		2.1681		0.61832
1290	1.0000e-08		1.5626		0.70001		2.1581		0.68427		2.3238		0.61498
1295	1.0000e-08		1.3876		0.71873		2.2581		0.69342		2.2981		0.62752
1300	1.0000e-08		1.2143		0.74030		2.2127		0.69758		2.4456		0.63312
1305	1.0000e-08		1.4055		0.67764		2.0971		0.69434		2.2426		0.63487
1310	1.0000e-08		1.4893		0.68558		2.1769		0.70203		2.4475		0.63224
1315	1.0000e-08		1.9224		0.65560		2.2150		0.69000		2.3812		0.62109
1320	1.0000e-08		1.5353		0.68951		2.1706		0.69293		2.3384		0.63819
1325	1.0000e-08		1.3222		0.69291		2.1539		0.69337		2.4127		0.63651
1330	1.0000e-08		1.2729		0.73020		2.1495		0.69286		2.2685		0.62804
1335	1.0000e-08		1.4379		0.69096		2.2845		0.68434		2.2907		0.62828
1340	1.0000e-08		1.4397		0.70621		2.2087		0.69648		2.4907		0.63281
1345	1.0000e-08		1.5864		0.69047		2.1395		0.69617		2.6639		0.62964
1350	1.0000e-08		1.4751		0.70620		2.2059		0.69116		2.4842		0.63484
1355	1.0000e-08		1.3810		0.70069		2.1446		0.69526		2.2747		0.61620
1360	1.0000e-08		1.2636		0.72962		2.2340		0.68961		2.2098		0.60751
1365	1.0000e-08		1.6136		0.68019		2.2135		0.68769		2.2736		0.61467
1370	1.0000e-08		1.9932		0.69726		2.1197		0.69313		2.2945		0.62119
1375	1.0000e-08		1.4696		0.71619		2.1409		0.70212		2.3614		0.64966
1380	1.0000e-08		1.3746		0.69877		2.1701		0.69697		2.3526		0.63890
1385	1.0000e-08		1.4578		0.69460		2.1896		0.68941		2.3966		0.64145
1390	1.0000e-08		1.7782		0.70563		2.1394		0.68975		2.4045		0.62862
1395	1.0000e-08		1.7834		0.67520		2.1483		0.69560		2.3648		0.63395
1400	1.0000e-08		1.5630		0.70881		2.2197		0.67816		2.1190		0.59434
1405	1.0000e-08		1.3364		0.70175		2.2176		0.68934		2.3499		0.63237
1410	1.0000e-08		1.5500		0.68956		2.2501		0.69398		2.3726		0.62492
1415	1.0000e-08		1.5095		0.67338		2.2192		0.68629		2.3589		0.62600
1420	1.0000e-08		1.7569		0.68350		2.2243		0.68695		2.4611		0.63024
1425	1.0000e-08		1.5180		0.69342		2.2152		0.68649		2.3048		0.62448
1430	1.0000e-08		1.6982		0.66895		2.1310		0.68444		2.3132		0.62330
1435	1.0000e-08		1.5172		0.71099		2.2566		0.67774		2.3228		0.60159
1440	1.0000e-08		1.3870		0.71125		2.3170		0.68010		2.2087		0.62116
1445	1.0000e-08		1.4256		0.69814		2.1645		0.70066		2.4094		0.64038
1450	1.0000e-08		1.3277		0.72013		2.2567		0.68653		2.1437		0.60801
1455	1.0000e-08		1.3765		0.71934		2.1870		0.68783		2.3253		0.62954
1460	1.0000e-08		1.6850		0.69059		2.2146		0.68470		2.2284		0.59762
1465	1.0000e-08		1.3474		0.72175		2.2348		0.69281		2.3457		0.63469
1470	1.0000e-08		1.4295		0.68423		2.2203		0.68235		2.1552		0.59659
1475	1.0000e-08		1.4816		0.72322		2.1647		0.69124		2.3147		0.62547
1480	1.0000e-08		1.5319		0.68453		2.1650		0.69243		2.3139		0.62860
1485	1.0000e-08		1.5876		0.69866		2.2825		0.69362		2.3509		0.63905
1490	1.0000e-08		1.4556		0.70030		2.1511		0.69664		2.2359		0.64238
1495	1.0000e-08		1.4474		0.67978		2.2477		0.69082		2.2882		0.62645
1500	1.0000e-08		1.6993		0.67270		2.0859		0.69227		2.0237		0.61704
1505	1.0000e-08		1.2692		0.71279		2.2070		0.68846		2.1360		0.62925
1510	1.0000e-08		1.4306		0.70886		2.1582		0.68882		2.0122		0.60022
1515	1.0000e-08		1.2727		0.69742		2.1060		0.69382		2.1240		0.63366
1520	1.0000e-08		1.6809		0.69820		2.2548		0.68658		2.5139		0.62342
1525	1.0000e-08		1.5279		0.66880		2.2298		0.69095		2.3931		0.63891
1530	1.0000e-08		1.3571		0.71213		2.1844		0.69692		2.5053		0.62691
1535	1.0000e-08		1.6971		0.70024		2.1979		0.68457		2.4225		0.61939
1540	1.0000e-08		1.3036		0.72862		2.2328		0.69160		2.4582		0.63005
1545	1.0000e-08		1.5955		0.68049		2.0911		0.69495		2.2863		0.64474
1550	1.0000e-08		1.6687		0.70306		2.1687		0.68949		2.1765		0.62433
1555	1.0000e-08		1.3709		0.71150		2.1615		0.69503		2.2666		0.64067
1560	1.0000e-08		1.5764		0.72447		2.1993		0.68749		2.4075		0.63389
1565	1.0000e-08		1.5830		0.70820		2.2106		0.69215		2.3376		0.63179
1570	1.0000e-08		1.4678		0.69876		2.2942		0.68719		2.5030		0.62838
1575	1.0000e-08		1.2850		0.71923		2.1642		0.69340		2.3348		0.64378
1580	1.0000e-08		1.5067		0.70081		2.2494		0.69844		2.3724		0.64351
1585	1.0000e-08		1.3006		0.69519		2.1793		0.69242		2.1300		0.62077
1590	1.0000e-08		2.0298		0.69385		2.3538		0.67926		2.1538		0.61918
1595	1.0000e-08		1.1777		0.73722		2.2703		0.69921		2.3719		0.64101
1600	1.0000e-08		1.4978		0.69364		2.2910		0.68544		2.3096		0.63583
1605	1.0000e-08		1.3371		0.71856		2.0910		0.69825		2.4348		0.63598
1610	1.0000e-08		1.2901		0.70945		2.1338		0.68741		2.2548		0.63328
1615	1.0000e-08		1.3556		0.68393		2.2488		0.68150		2.1316		0.61218
1620	1.0000e-08		1.5419		0.68433		2.1496		0.69367		2.4934		0.62438
1625	1.0000e-08		1.6166		0.68697		2.1769		0.68957		2.3221		0.60263
1630	1.0000e-08		1.2655		0.71837		2.2342		0.70176		2.3981		0.63424
1635	1.0000e-08		1.2155		0.70393		2.2086		0.69865		2.5102		0.63148
1640	1.0000e-08		1.3618		0.71946		2.2875		0.68330		2.3296		0.62995
1645	1.0000e-08		1.4408		0.71113		2.2386		0.68282		2.2918		0.62553
1650	1.0000e-08		1.3556		0.71583		2.1778		0.68370		2.3710		0.62805
1655	1.0000e-08		1.3281		0.69875		2.1715		0.68648		2.2090		0.64066
1660	1.0000e-08		1.6385		0.71301		2.2635		0.68080		2.4669		0.62140
1665	1.0000e-08		1.3120		0.69271		2.1613		0.69247		2.1763		0.63331
1670	1.0000e-08		1.4049		0.71583		2.3429		0.67894		2.1615		0.62533
1675	1.0000e-08		1.3848		0.70691		2.2118		0.68933		2.5052		0.62777
1680	1.0000e-08		1.7011		0.68094		2.1645		0.69514		2.2884		0.63892
1685	1.0000e-08		1.6213		0.67913		2.1371		0.70531		2.2658		0.65164
1690	1.0000e-08		1.3693		0.71664		2.2461		0.68839		2.3421		0.63423
1695	1.0000e-08		1.3254		0.71429		2.1170		0.69990		2.3182		0.64353
1700	1.0000e-08		1.5824		0.68621		2.1857		0.67949		2.1070		0.61732
1705	1.0000e-08		1.2921		0.70080		2.2476		0.69644		2.2761		0.63715
1710	1.0000e-08		1.5986		0.71364		2.2012		0.68703		2.2325		0.62500
1715	1.0000e-08		1.3156		0.68405		2.1100		0.70008		2.2660		0.64602
1720	1.0000e-08		1.5001		0.72386		2.2074		0.69226		2.4934		0.61863
1725	1.0000e-08		1.3919		0.65933		2.1293		0.68827		2.3379		0.63766
1730	1.0000e-08		1.3869		0.70466		2.1884		0.68989		2.1991		0.62605
1735	1.0000e-08		1.3298		0.71037		2.2369		0.68994		2.4125		0.62359
1740	1.0000e-08		1.2580		0.69726		2.2149		0.69160		2.2431		0.63022
1745	1.0000e-08		1.3044		0.71062		2.2709		0.68861		2.4028		0.62767
1750	1.0000e-08		1.4106		0.70571		2.2083		0.69458		2.4361		0.64002
1755	1.0000e-08		1.2050		0.72420		2.1352		0.69511		2.3111		0.64272
1760	1.0000e-08		1.3131		0.70743		2.2676		0.67956		2.3562		0.62025
1765	1.0000e-08		1.2337		0.70811		2.2329		0.68319		2.1602		0.61232
1770	1.0000e-08		1.4340		0.69896		2.1641		0.69754		2.2590		0.63801
1775	1.0000e-08		1.3716		0.69246		2.2266		0.68349		2.1312		0.64061
1780	1.0000e-08		1.7687		0.66441		2.3889		0.68800		2.3591		0.62494
1785	1.0000e-08		1.3699		0.69241		2.3167		0.67620		2.1516		0.60325
1790	1.0000e-08		1.5851		0.72719		2.2185		0.69700		2.4641		0.64653
1795	1.0000e-08		1.3704		0.67879		2.1007		0.69703		2.3466		0.65459
1800	1.0000e-08		1.3498		0.72684		2.1113		0.69478		2.4855		0.63887
1805	1.0000e-08		1.5500		0.71645		2.2100		0.69404		2.3648		0.62729
1810	1.0000e-08		1.2751		0.71281		2.2002		0.69223		2.3957		0.62569
1815	1.0000e-08		1.5289		0.69972		2.2423		0.70673		2.3293		0.64136
1820	1.0000e-08		1.4683		0.69688		2.2403		0.68964		2.4733		0.61394
1825	1.0000e-08		1.2842		0.68653		2.1883		0.69506		2.5976		0.63480
1830	1.0000e-08		1.7953		0.67926		2.2396		0.68227		2.3409		0.61493
1835	1.0000e-08		1.4356		0.70143		2.1305		0.68539		2.0926		0.61123
1840	1.0000e-08		1.5136		0.71896		2.2013		0.69284		2.3333		0.63351
1845	1.0000e-08		1.4240		0.72371		2.2090		0.68962		2.3006		0.63559
1850	1.0000e-08		1.5116		0.69451		2.2151		0.69648		2.6235		0.62785
1855	1.0000e-08		1.4006		0.72387		2.2715		0.68925		2.4028		0.62421
1860	1.0000e-08		1.7780		0.71419		2.2092		0.69512		2.4674		0.64035
1865	1.0000e-08		1.2336		0.70356		2.2030		0.69004		2.3905		0.62294
1870	1.0000e-08		1.2691		0.70072		2.1727		0.68893		2.4584		0.62428
1875	1.0000e-08		1.2956		0.71796		2.1873		0.69355		2.3927		0.62271
1880	1.0000e-08		1.2383		0.70638		2.0548		0.70531		2.3467		0.64418
1885	1.0000e-08		1.3519		0.70529		2.1773		0.68329		2.2496		0.63405
1890	1.0000e-08		1.7370		0.71022		2.1976		0.69072		2.3197		0.64249
1895	1.0000e-08		1.4278		0.70833		2.1978		0.69277		2.2101		0.64441
1900	1.0000e-08		1.3415		0.71064		2.2040		0.68739		2.2198		0.64186
1905	1.0000e-08		1.3952		0.70777		2.1419		0.69268		2.3237		0.63832
1910	1.0000e-08		1.4014		0.71776		2.1512		0.69193		2.2657		0.64169
1915	1.0000e-08		1.3852		0.71246		2.2437		0.69242		2.3585		0.62698
1920	1.0000e-08		1.1963		0.70276		2.1930		0.69700		2.4370		0.63002
1925	1.0000e-08		1.6512		0.67202		2.2552		0.68712		2.2207		0.62715
1930	1.0000e-08		1.2968		0.72320		2.2658		0.68572		2.1123		0.62095
1935	1.0000e-08		1.5515		0.69644		2.2966		0.68342		2.3678		0.61252
1940	1.0000e-08		1.7274		0.67876		2.2235		0.68575		2.2189		0.62145
1945	1.0000e-08		1.3926		0.73283		2.1927		0.68477		2.2842		0.65078
1950	1.0000e-08		1.2982		0.72434		2.2302		0.69243		2.5899		0.63447
1955	1.0000e-08		1.7999		0.69884		2.1542		0.69957		2.4431		0.64626
1960	1.0000e-08		1.4313		0.71455		2.2346		0.69043		2.4161		0.63842
1965	1.0000e-08		1.5977		0.70111		2.1237		0.68024		2.3190		0.63754
1970	1.0000e-08		1.5526		0.69829		2.2741		0.67874		2.3012		0.61283
1975	1.0000e-08		1.4231		0.69265		2.1579		0.68928		2.2173		0.62764
1980	1.0000e-08		1.2692		0.72685		2.1972		0.69351		2.2272		0.63986
1985	1.0000e-08		1.9268		0.68275		2.1828		0.69115		2.3307		0.61181
1990	1.0000e-08		1.4884		0.70590		2.2439		0.69829		2.3305		0.62469
1995	1.0000e-08		1.2648		0.70738		2.1782		0.68549		2.2036		0.64461
2000	1.0000e-08		1.3161		0.71520		2.2698		0.68393		2.4104		0.62274
2005	1.0000e-08		1.6635		0.72031		2.0950		0.69149		2.2310		0.64229
2010	1.0000e-08		1.5274		0.67633		2.1582		0.69311		2.2679		0.64299
2015	1.0000e-08		1.4234		0.71554		2.1850		0.68176		2.2042		0.61090
2020	1.0000e-08		1.6862		0.70747		2.2070		0.69804		2.3597		0.64513
2025	1.0000e-08		2.1473		0.68479		2.2003		0.69451		2.3879		0.63282
2030	1.0000e-08		1.4411		0.68737		2.2185		0.69200		2.2562		0.61942
2035	1.0000e-08		1.5702		0.70844		2.0787		0.69354		2.0948		0.61843
2040	1.0000e-08		1.5758		0.70546		2.2494		0.69489		2.3934		0.63439
2045	1.0000e-08		1.3339		0.73140		2.2612		0.68473		2.3818		0.62937
2050	1.0000e-08		1.1587		0.73369		2.1745		0.69686		2.2412		0.64437
2055	1.0000e-08		1.3420		0.70294		2.2194		0.68152		2.1382		0.62243
2060	1.0000e-08		1.7208		0.65994		2.1494		0.69392		2.4782		0.62879
2065	1.0000e-08		1.2332		0.71464		2.1945		0.68459		2.1370		0.62307
2070	1.0000e-08		1.6738		0.69371		2.2293		0.69578		2.3867		0.63633
2075	1.0000e-08		1.8637		0.67294		2.2733		0.68277		2.2897		0.62048
2080	1.0000e-08		1.2889		0.71423		2.3822		0.68772		2.3877		0.63265
2085	1.0000e-08		1.5724		0.72315		2.2269		0.69621		2.5095		0.63582
2090	1.0000e-08		1.3705		0.71366		2.1867		0.69720		2.1173		0.63886
2095	1.0000e-08		1.5579		0.70300		2.1538		0.69404		2.3551		0.63642
2100	1.0000e-08		1.6033		0.69258		2.1925		0.69348		2.5347		0.63250
2105	1.0000e-08		1.3592		0.69870		2.2340		0.69433		2.3941		0.64386
2110	1.0000e-08		1.4145		0.70146		2.1906		0.68914		2.2775		0.63977
2115	1.0000e-08		1.4153		0.71661		2.1929		0.68774		2.2593		0.63154
2120	1.0000e-08		1.8187		0.70928		2.2705		0.67986		2.4274		0.62223
2125	1.0000e-08		1.5175		0.68658		2.2642		0.68898		2.3233		0.63306
2130	1.0000e-08		1.8073		0.67601		2.1336		0.70516		2.3872		0.64485
2135	1.0000e-08		1.3585		0.72755		2.0613		0.70508		2.5038		0.63844
2140	1.0000e-08		1.4695		0.71968		2.2748		0.68685		2.4314		0.62551
2145	1.0000e-08		1.3482		0.72200		2.1357		0.69154		2.1137		0.63453
2150	1.0000e-08		1.2444		0.70431		2.1013		0.69704		2.3166		0.64587
2155	1.0000e-08		1.4173		0.67164		2.1201		0.67989		2.0938		0.59651
2160	1.0000e-08		1.4724		0.69544		2.2407		0.69391		2.3657		0.64353
2165	1.0000e-08		1.2933		0.69431		2.2332		0.69322		2.3741		0.63251
2170	1.0000e-08		1.6138		0.68203		2.3450		0.68429		2.2308		0.60584
2175	1.0000e-08		1.3763		0.69490		2.2736		0.69035		2.3435		0.62943
2180	1.0000e-08		1.5342		0.68975		2.2618		0.68896		2.1870		0.61430
2185	1.0000e-08		1.3297		0.73575		2.2343		0.69498		2.2859		0.63455
2190	1.0000e-08		1.3432		0.68000		2.2155		0.69066		2.2067		0.61861
2195	1.0000e-08		1.8108		0.67743		2.3111		0.69091		2.2465		0.63920
2200	1.0000e-08		1.7430		0.69686		2.1607		0.68234		2.3009		0.60921
2205	1.0000e-08		1.6101		0.68467		2.1479		0.69046		2.2699		0.61536
2210	1.0000e-08		1.4694		0.69815		2.1007		0.70439		2.4130		0.63894
2215	1.0000e-08		1.6068		0.69645		2.3608		0.68085		2.2544		0.62903
2220	1.0000e-08		1.5454		0.66407		2.2692		0.68418		2.4215		0.62881
2225	1.0000e-08		1.2948		0.66613		2.1961		0.68516		2.4060		0.60511
2230	1.0000e-08		1.2568		0.70390		2.1945		0.68619		2.2732		0.61961
2235	1.0000e-08		1.2424		0.69816		2.1652		0.68620		2.1739		0.63286
2240	1.0000e-08		1.8794		0.68426		2.2734		0.68052		2.3012		0.62516
2245	1.0000e-08		1.6021		0.72707		2.2613		0.69700		2.4695		0.62468
2250	1.0000e-08		1.6060		0.68301		2.1366		0.69580		2.3677		0.64128
2255	1.0000e-08		1.3814		0.72008		2.1636		0.68899		2.1871		0.63127
2260	1.0000e-08		1.3560		0.69198		2.2815		0.69307		2.4740		0.63190
2265	1.0000e-08		1.4788		0.70841		2.2969		0.68533		2.3493		0.62667
2270	1.0000e-08		1.9367		0.65907		2.2609		0.68212		2.4453		0.61515
2275	1.0000e-08		1.5645		0.69939		2.1189		0.69061		2.3176		0.64467
2280	1.0000e-08		1.6930		0.67385		2.1198		0.68664		2.2824		0.63075
2285	1.0000e-08		1.6322		0.69693		2.1934		0.69358		2.2597		0.63699
2290	1.0000e-08		1.2323		0.72258		2.1737		0.69204		2.3090		0.63528
2295	1.0000e-08		1.3249		0.72019		2.2723		0.70203		2.3399		0.63852
2300	1.0000e-08		1.6500		0.68570		2.2909		0.69870		2.2774		0.63875
2305	1.0000e-08		1.2222		0.72054		2.1668		0.69388		2.2922		0.62790
2310	1.0000e-08		1.4369		0.69823		2.1878		0.68705		2.1556		0.62067
2315	1.0000e-08		1.5236		0.70931		2.1483		0.68817		2.2834		0.64909
2320	1.0000e-08		1.3097		0.69867		2.1511		0.68470		2.2840		0.61720
2325	1.0000e-08		1.5652		0.69822		2.1014		0.69531		2.3633		0.64595
2330	1.0000e-08		1.2320		0.74809		2.1953		0.69588		2.2860		0.63805
2335	1.0000e-08		1.7937		0.70441		2.1515		0.70619		2.2556		0.65366
